thoi_diem,muc_nuoc_thuong_luu_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,phase_pre_lu_som,phase_lu_som,phase_lu_chinh_vu,phase_tai_tich,is_event_month,luu_luong_den_ho_m3_s_capped_month_median,luu_luong_den_ho_m3_s_capped_pct_in_month,luu_luong_den_ho_m3_s_capped
6/26/2022 22:00,106.35,4029,5569,3203,2366,0,1,0,0,1,2830.5,0.912326389,4029
6/26/2022 23:00,106.32,4029,5569,3202,2367,0,1,0,0,1,2830.5,0.912326389,4029
6/27/2022 0:00,106.3,4549,5569,3202,2367,0,1,0,0,1,2830.5,0.937673611,4549
6/27/2022 1:00,106.28,4549,5569,3202,2367,0,1,0,0,1,2830.5,0.937673611,4549
6/27/2022 2:00,106.26,4549,5569,3201,2368,0,1,0,0,1,2830.5,0.937673611,4549
6/27/2022 3:00,106.24,4549,5569,3201,2368,0,1,0,0,1,2830.5,0.937673611,4549
6/27/2022 4:00,106.21,4028,5568,3200,2368,0,1,0,0,1,2830.5,0.911458333,4028
6/27/2022 5:00,106.18,4028,5569,3200,2369,0,1,0,0,1,2830.5,0.911458333,4028
6/27/2022 6:00,106.15,4028,5568,3199,2369,0,1,0,0,1,2830.5,0.911458333,4028
6/27/2022 7:00,106.11,3508,5568,3198,2370,0,1,0,0,1,2830.5,0.739583333,3508
6/27/2022 8:00,106.07,3508,5568,3197,2371,0,1,0,0,1,2830.5,0.739583333,3508
6/27/2022 9:00,106.02,2988,5567,3196,2371,0,1,0,0,1,2830.5,0.531423611,2988
6/27/2022 10:00,105.98,3500,5567,3195,2372,0,1,0,0,1,2830.5,0.736111111,3500
6/27/2022 11:00,105.93,3011,5565,3192,2373,0,1,0,0,1,2830.5,0.533680556,3011
6/27/2022 12:00,105.88,3009,5563,3189,2374,0,1,0,0,1,2830.5,0.533333333,3009
6/27/2022 13:00,105.83,3007,5560,3186,2374,0,1,0,0,1,2830.5,0.5328125,3007
6/27/2022 14:00,105.79,3520,5559,3184,2375,0,1,0,0,1,2830.5,0.744097222,3520
6/27/2022 15:00,105.77,3545,3964,1591,2373,0,1,0,0,1,2830.5,0.751909722,3545
6/27/2022 16:00,105.76,3461,3956,1591,2365,0,1,0,0,1,2830.5,0.722569444,3461
6/27/2022 17:00,105.75,3454,3949,1591,2358,0,1,0,0,1,2830.5,0.721006944,3454
6/27/2022 18:00,105.74,3452,3947,1591,2356,0,1,0,0,1,2830.5,0.719618056,3452
6/27/2022 19:00,105.73,3451,3945,1590,2355,0,1,0,0,1,2830.5,0.71875,3451
6/27/2022 20:00,105.72,3450,3945,1590,2355,0,1,0,0,1,2830.5,0.718055556,3450
6/27/2022 21:00,105.71,3451,3946,1590,2356,0,1,0,0,1,2830.5,0.71875,3451
6/27/2022 22:00,105.7,3451,3946,1590,2356,0,1,0,0,1,2830.5,0.71875,3451
6/27/2022 23:00,105.69,3449,3944,1589,2355,0,1,0,0,1,2830.5,0.7171875,3449
6/28/2022 0:00,105.68,3447,3942,1589,2353,0,1,0,0,1,2830.5,0.715104167,3447
6/28/2022 1:00,105.67,3447,3942,1589,2353,0,1,0,0,1,2830.5,0.715104167,3447
6/28/2022 2:00,105.66,3447,3941,1588,2353,0,1,0,0,1,2830.5,0.715104167,3447
6/28/2022 3:00,105.65,3446,3941,1588,2353,0,1,0,0,1,2830.5,0.713541667,3446
6/28/2022 4:00,105.64,3446,3941,1588,2353,0,1,0,0,1,2830.5,0.713541667,3446
6/28/2022 5:00,105.63,3446,3941,1588,2353,0,1,0,0,1,2830.5,0.713541667,3446
6/28/2022 6:00,105.62,3447,3941,1587,2354,0,1,0,0,1,2830.5,0.715104167,3447
6/28/2022 7:00,105.62,3960,3940,1587,2353,0,1,0,0,1,2830.5,0.899305556,3960
6/28/2022 8:00,105.61,3548,3940,1587,2353,0,1,0,0,1,2830.5,0.754166667,3548
6/28/2022 9:00,105.61,3806,3940,1587,2353,0,1,0,0,1,2830.5,0.842361111,3806
6/28/2022 10:00,105.6,3600,3941,1587,2354,0,1,0,0,1,2830.5,0.766319444,3600
6/28/2022 11:00,105.59,3445,3941,1587,2354,0,1,0,0,1,2830.5,0.712326389,3445
6/28/2022 12:00,105.58,3445,3940,1587,2353,0,1,0,0,1,2830.5,0.712326389,3445
6/28/2022 13:00,105.57,3445,3941,1587,2354,0,1,0,0,1,2830.5,0.712326389,3445
6/28/2022 14:00,105.56,3445,3940,1586,2354,0,1,0,0,1,2830.5,0.712326389,3445
6/28/2022 15:00,105.55,3444,3938,1585,2353,0,1,0,0,1,2830.5,0.711458333,3444
6/28/2022 16:00,105.54,3443,3938,1585,2353,0,1,0,0,1,2830.5,0.710590278,3443
6/28/2022 17:00,105.53,3443,3939,1585,2354,0,1,0,0,1,2830.5,0.710590278,3443
6/28/2022 18:00,105.53,3959,3939,1585,2354,0,1,0,0,1,2830.5,0.898090278,3959
6/28/2022 19:00,105.53,3959,3939,1585,2354,0,1,0,0,1,2830.5,0.898090278,3959
6/28/2022 20:00,105.53,3959,3939,1585,2354,0,1,0,0,1,2830.5,0.898090278,3959
6/28/2022 21:00,105.53,3959,3939,1585,2354,0,1,0,0,1,2830.5,0.898090278,3959
6/28/2022 22:00,105.53,3959,3939,1585,2354,0,1,0,0,1,2830.5,0.898090278,3959
6/28/2022 23:00,105.52,3650,3939,1585,2354,0,1,0,0,1,2830.5,0.804861111,3650
6/29/2022 0:00,105.51,3598,3939,1585,2354,0,1,0,0,1,2830.5,0.765972222,3598
6/29/2022 1:00,105.5,3649,3938,1584,2354,0,1,0,0,1,2830.5,0.804166667,3649
6/29/2022 2:00,105.5,3958,3938,1584,2354,0,1,0,0,1,2830.5,0.894270833,3958
6/29/2022 3:00,105.49,3597,3938,1584,2354,0,1,0,0,1,2830.5,0.765625,3597
6/29/2022 4:00,105.49,3958,3938,1584,2354,0,1,0,0,1,2830.5,0.894270833,3958
6/29/2022 5:00,105.48,3750,3938,1584,2354,0,1,0,0,1,2830.5,0.828993056,3750
6/29/2022 6:00,105.48,3957,3938,1584,2354,0,1,0,0,1,2830.5,0.890451389,3957
6/29/2022 7:00,105.48,3957,3937,1583,2354,0,1,0,0,1,2830.5,0.890451389,3957
6/29/2022 8:00,105.48,3957,3937,1583,2354,0,1,0,0,1,2830.5,0.890451389,3957
6/29/2022 9:00,105.48,3956,3936,1582,2354,0,1,0,0,1,2830.5,0.888888889,3956
6/29/2022 10:00,105.48,3956,3936,1582,2354,0,1,0,0,1,2830.5,0.888888889,3956
6/29/2022 11:00,105.48,3955,3935,1581,2354,0,1,0,0,1,2830.5,0.887326389,3955
6/29/2022 12:00,105.49,4215,3938,1584,2354,0,1,0,0,1,2830.5,0.924479167,4215
6/29/2022 13:00,105.5,4215,3938,1584,2354,0,1,0,0,1,2830.5,0.924479167,4215
6/29/2022 14:00,105.51,4214,3937,1583,2354,0,1,0,0,1,2830.5,0.923958333,4214
6/29/2022 15:00,105.51,3958,3938,1584,2354,0,1,0,0,1,2830.5,0.894270833,3958
6/29/2022 16:00,105.51,3958,3938,1584,2354,0,1,0,0,1,2830.5,0.894270833,3958
6/29/2022 17:00,105.51,3958,3938,1584,2354,0,1,0,0,1,2830.5,0.894270833,3958
6/29/2022 18:00,105.5,3443,3938,1584,2354,0,1,0,0,1,2830.5,0.710590278,3443
6/29/2022 19:00,105.5,3958,3938,1584,2354,0,1,0,0,1,2830.5,0.894270833,3958
6/29/2022 20:00,105.5,3958,3938,1584,2354,0,1,0,0,1,2830.5,0.894270833,3958
6/29/2022 21:00,105.5,3958,3938,1584,2354,0,1,0,0,1,2830.5,0.894270833,3958
6/29/2022 22:00,105.5,3958,3938,1584,2354,0,1,0,0,1,2830.5,0.894270833,3958
6/29/2022 23:00,105.5,3958,3938,1584,2354,0,1,0,0,1,2830.5,0.894270833,3958
6/30/2022 0:00,105.5,3958,3938,1584,2354,0,1,0,0,1,2830.5,0.894270833,3958
6/30/2022 1:00,105.5,3958,3938,1584,2354,0,1,0,0,1,2830.5,0.894270833,3958
6/30/2022 2:00,105.5,3958,3938,1584,2354,0,1,0,0,1,2830.5,0.894270833,3958
6/30/2022 3:00,105.5,3958,3938,1584,2354,0,1,0,0,1,2830.5,0.894270833,3958
6/30/2022 4:00,105.5,3958,3938,1584,2354,0,1,0,0,1,2830.5,0.894270833,3958
6/30/2022 5:00,105.5,3958,3938,1584,2354,0,1,0,0,1,2830.5,0.894270833,3958
6/30/2022 6:00,105.49,3443,3938,1584,2354,0,1,0,0,1,2830.5,0.710590278,3443
6/30/2022 7:00,105.48,3186,3938,1583,2355,0,1,0,0,1,2830.5,0.560763889,3186
6/30/2022 8:00,105.46,2928,3938,1583,2355,0,1,0,0,1,2830.5,0.521875,2928
6/30/2022 9:00,105.43,2155,3937,1582,2355,0,1,0,0,1,2830.5,0.393055556,2223.814882
6/30/2022 10:00,105.39,1897,3937,1581,2356,0,1,0,0,1,2830.5,0.393055556,2223.814882
6/30/2022 11:00,105.34,1588,3937,1580,2357,0,1,0,0,1,2830.5,0.393055556,2223.814882
6/30/2022 12:00,105.3,1690,3935,1578,2357,0,1,0,0,1,2830.5,0.393055556,2223.814882
6/30/2022 13:00,105.27,2410,3936,1578,2358,0,1,0,0,1,2830.5,0.434027778,2410
6/30/2022 14:00,105.26,3440,3935,1577,2358,0,1,0,0,1,2830.5,0.708506944,3440
6/30/2022 15:00,105.26,3955,3935,1577,2358,0,1,0,0,1,2830.5,0.887326389,3955
6/30/2022 16:00,105.25,3440,3935,1577,2358,0,1,0,0,1,2830.5,0.708506944,3440
6/30/2022 17:00,105.24,3440,3935,1577,2358,0,1,0,0,1,2830.5,0.708506944,3440
6/30/2022 18:00,105.23,3440,3934,1576,2358,0,1,0,0,1,2830.5,0.708506944,3440
6/30/2022 19:00,105.22,3440,3935,1576,2359,0,1,0,0,1,2830.5,0.708506944,3440
6/30/2022 20:00,105.21,3440,3935,1576,2359,0,1,0,0,1,2830.5,0.708506944,3440
6/30/2022 21:00,105.21,3955,3935,1576,2359,0,1,0,0,1,2830.5,0.887326389,3955
6/30/2022 22:00,105.21,3955,3935,1576,2359,0,1,0,0,1,2830.5,0.887326389,3955
6/30/2022 23:00,105.21,3955,3935,1576,2359,0,1,0,0,1,2830.5,0.887326389,3955
7/1/2022 0:00,105.21,3955,3935,1576,2359,0,1,0,0,0,3437.5,0.810147849,3955
7/1/2022 1:00,105.21,3955,3935,1576,2359,0,1,0,0,0,3437.5,0.810147849,3955
7/1/2022 2:00,105.21,3955,3935,1576,2359,0,1,0,0,0,3437.5,0.810147849,3955
7/1/2022 3:00,105.21,3955,3935,1576,2359,0,1,0,0,0,3437.5,0.810147849,3955
7/1/2022 4:00,105.21,3955,3935,1576,2359,0,1,0,0,0,3437.5,0.810147849,3955
7/1/2022 5:00,105.21,3955,3935,1576,2359,0,1,0,0,0,3437.5,0.810147849,3955
7/1/2022 6:00,105.21,3955,3935,1576,2359,0,1,0,0,0,3437.5,0.810147849,3955
7/1/2022 7:00,105.21,3955,3935,1576,2359,0,1,0,0,0,3437.5,0.810147849,3955
7/1/2022 8:00,105.2,3440,3935,1576,2359,0,1,0,0,0,3437.5,0.512432796,3440
7/1/2022 9:00,105.18,2924,3934,1575,2359,0,1,0,0,0,3437.5,0.355174731,2924
7/1/2022 10:00,105.16,2924,3934,1574,2360,0,1,0,0,0,3437.5,0.355174731,2924
7/1/2022 11:00,105.14,2924,3934,1574,2360,0,1,0,0,0,3437.5,0.355174731,2924
7/1/2022 12:00,105.12,2924,3933,1573,2360,0,1,0,0,0,3437.5,0.355174731,2924
7/1/2022 13:00,105.11,3438,3933,1573,2360,0,1,0,0,0,3437.5,0.501680108,3438
7/1/2022 14:00,105.11,3953,3933,1573,2360,0,1,0,0,0,3437.5,0.804267473,3953
7/1/2022 15:00,105.11,3953,3933,1573,2360,0,1,0,0,0,3437.5,0.804267473,3953
7/1/2022 16:00,105.11,3953,3933,1573,2360,0,1,0,0,0,3437.5,0.804267473,3953
7/1/2022 17:00,105.11,3953,3933,1573,2360,0,1,0,0,0,3437.5,0.804267473,3953
7/1/2022 18:00,105.1,3438,3934,1573,2361,0,1,0,0,0,3437.5,0.501680108,3438
7/1/2022 19:00,105.1,3954,3934,1573,2361,0,1,0,0,0,3437.5,0.806451613,3954
7/1/2022 20:00,105.09,3439,3934,1573,2361,0,1,0,0,0,3437.5,0.504872312,3439
7/1/2022 21:00,105.08,3438,3933,1572,2361,0,1,0,0,0,3437.5,0.501680108,3438
7/1/2022 22:00,105.07,3438,3933,1572,2361,0,1,0,0,0,3437.5,0.501680108,3438
