thoi_diem,muc_nuoc_thuong_luu_m,luu_luong_den_ho_m3_s,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),cloud_cover (%),_time_raw,_time_clean
2025-10-03 04:00:00,115.24,3389,25.6,97,0.0,18,10/3/2025 4:00,10/3/2025 4:00
2025-10-03 05:00:00,115.29,3394,25.4,98,0.0,8,10/3/2025 5:00,10/3/2025 5:00
2025-10-03 06:00:00,115.3,1446,25.2,98,0.0,0,10/3/2025 6:00,10/3/2025 6:00
2025-10-03 07:00:00,115.31,1520,26.3,96,0.0,9,10/3/2025 7:00,10/3/2025 7:00
2025-10-03 08:00:00,115.31,1633,27.8,88,0.0,13,10/3/2025 8:00,10/3/2025 8:00
2025-10-03 09:00:00,115.32,2821,29.3,79,0.0,13,10/3/2025 9:00,10/3/2025 9:00
2025-10-03 10:00:00,115.34,3501,30.6,72,0.0,7,10/3/2025 10:00,10/3/2025 10:00
2025-10-03 11:00:00,115.37,4157,31.9,66,0.0,24,10/3/2025 11:00,10/3/2025 11:00
2025-10-03 12:00:00,115.43,5674,32.7,63,0.0,6,10/3/2025 12:00,10/3/2025 12:00
2025-10-03 13:00:00,115.5,6039,32.8,62,0.0,19,10/3/2025 13:00,10/3/2025 13:00
2025-10-03 14:00:00,115.57,6183,32.0,66,0.1,59,10/3/2025 14:00,10/3/2025 14:00
2025-10-03 15:00:00,115.63,5787,31.6,67,0.0,41,10/3/2025 15:00,10/3/2025 15:00
2025-10-03 16:00:00,115.69,5841,31.2,65,0.1,42,10/3/2025 16:00,10/3/2025 16:00
2025-10-03 17:00:00,115.75,5779,30.3,74,0.0,30,10/3/2025 17:00,10/3/2025 17:00
2025-10-03 18:00:00,115.79,5527,29.1,81,0.0,26,10/3/2025 18:00,10/3/2025 18:00
2025-10-03 19:00:00,115.82,5767,28.6,78,0.0,12,10/3/2025 19:00,10/3/2025 19:00
2025-10-03 20:00:00,115.85,5639,27.9,83,0.0,5,10/3/2025 20:00,10/3/2025 20:00
2025-10-03 21:00:00,115.88,5643,27.2,86,0.0,5,10/3/2025 21:00,10/3/2025 21:00
2025-10-03 22:00:00,115.91,5632,26.6,89,0.0,2,10/3/2025 22:00,10/3/2025 22:00
2025-10-03 23:00:00,115.93,5380,26.0,91,0.0,2,10/3/2025 23:00,10/3/2025 23:00
2025-10-04 00:00:00,115.92,5428,25.6,94,0.0,1,10/4/2025 0:00,10/4/2025 0:00
2025-10-04 01:00:00,115.91,5426,25.5,97,0.0,2,10/4/2025 1:00,10/4/2025 1:00
2025-10-04 02:00:00,115.91,5999,25.6,97,0.0,4,10/4/2025 2:00,10/4/2025 2:00
2025-10-04 03:00:00,115.91,5972,25.2,99,0.0,10,10/4/2025 3:00,10/4/2025 3:00
2025-10-04 04:00:00,115.91,5936,24.9,100,0.0,98,10/4/2025 4:00,10/4/2025 4:00
2025-10-04 05:00:00,115.91,5969,24.7,100,0.0,98,10/4/2025 5:00,10/4/2025 5:00
2025-10-04 06:00:00,115.91,5973,24.6,100,0.0,99,10/4/2025 6:00,10/4/2025 6:00
2025-10-04 07:00:00,115.91,5898,25.4,99,0.0,100,10/4/2025 7:00,10/4/2025 7:00
2025-10-04 08:00:00,115.91,5929,27.2,92,0.0,51,10/4/2025 8:00,10/4/2025 8:00
2025-10-04 09:00:00,115.9,5411,28.9,80,0.0,20,10/4/2025 9:00,10/4/2025 9:00
2025-10-04 10:00:00,115.89,5411,30.2,72,0.0,8,10/4/2025 10:00,10/4/2025 10:00
2025-10-04 11:00:00,115.88,5381,31.4,66,0.0,5,10/4/2025 11:00,10/4/2025 11:00
2025-10-04 12:00:00,115.88,5946,32.3,61,0.0,12,10/4/2025 12:00,10/4/2025 12:00
2025-10-04 13:00:00,115.87,5437,32.7,55,0.0,13,10/4/2025 13:00,10/4/2025 13:00
2025-10-04 14:00:00,115.87,6005,33.0,55,0.0,29,10/4/2025 14:00,10/4/2025 14:00
2025-10-04 15:00:00,115.86,5438,32.6,57,0.0,58,10/4/2025 15:00,10/4/2025 15:00
2025-10-04 16:00:00,115.85,5436,32.0,61,0.0,9,10/4/2025 16:00,10/4/2025 16:00
2025-10-04 17:00:00,115.84,5267,30.4,73,0.0,5,10/4/2025 17:00,10/4/2025 17:00
2025-10-04 18:00:00,115.83,5382,28.6,85,0.0,4,10/4/2025 18:00,10/4/2025 18:00
2025-10-04 19:00:00,115.83,6002,28.1,91,0.0,9,10/4/2025 19:00,10/4/2025 19:00
2025-10-04 20:00:00,115.82,5606,27.8,93,0.0,95,10/4/2025 20:00,10/4/2025 20:00
2025-10-04 21:00:00,115.81,5553,27.6,94,0.0,100,10/4/2025 21:00,10/4/2025 21:00
2025-10-04 22:00:00,115.8,5443,27.2,96,0.0,98,10/4/2025 22:00,10/4/2025 22:00
2025-10-04 23:00:00,115.8,5960,26.7,98,0.0,100,10/4/2025 23:00,10/4/2025 23:00
2025-10-05 00:00:00,115.8,5895,26.5,98,0.0,100,10/5/2025 0:00,10/5/2025 0:00
2025-10-05 01:00:00,115.8,5888,26.3,98,0.0,59,10/5/2025 1:00,10/5/2025 1:00
2025-10-05 02:00:00,115.8,5926,26.1,99,0.0,94,10/5/2025 2:00,10/5/2025 2:00
2025-10-05 03:00:00,115.8,5925,25.8,100,0.0,99,10/5/2025 3:00,10/5/2025 3:00
2025-10-05 04:00:00,115.79,5629,25.5,100,0.0,100,10/5/2025 4:00,10/5/2025 4:00
2025-10-05 05:00:00,115.78,5439,25.6,100,0.0,100,10/5/2025 5:00,10/5/2025 5:00
2025-10-05 06:00:00,115.77,5434,25.8,100,0.0,100,10/5/2025 6:00,10/5/2025 6:00
2025-10-05 07:00:00,115.76,5411,26.9,99,0.0,99,10/5/2025 7:00,10/5/2025 7:00
2025-10-05 08:00:00,115.75,5417,28.4,89,0.1,79,10/5/2025 8:00,10/5/2025 8:00
2025-10-05 09:00:00,115.73,4874,29.6,82,0.1,90,10/5/2025 9:00,10/5/2025 9:00
2025-10-05 10:00:00,115.69,3739,31.0,78,0.0,99,10/5/2025 10:00,10/5/2025 10:00
2025-10-05 11:00:00,115.62,2043,31.8,74,0.1,99,10/5/2025 11:00,10/5/2025 11:00
2025-10-05 12:00:00,115.54,1478,32.1,72,0.2,100,10/5/2025 12:00,10/5/2025 12:00
2025-10-05 13:00:00,115.46,1479,29.9,78,0.6,95,10/5/2025 13:00,10/5/2025 13:00
2025-10-05 14:00:00,115.4,2491,30.6,77,0.0,98,10/5/2025 14:00,10/5/2025 14:00
2025-10-05 15:00:00,115.35,3168,31.1,75,0.0,98,10/5/2025 15:00,10/5/2025 15:00
2025-10-05 16:00:00,115.3,3170,31.1,75,0.0,90,10/5/2025 16:00,10/5/2025 16:00
2025-10-05 17:00:00,115.25,3169,30.5,80,0.0,100,10/5/2025 17:00,10/5/2025 17:00
2025-10-05 18:00:00,115.21,3731,29.4,86,0.0,99,10/5/2025 18:00,10/5/2025 18:00
2025-10-05 19:00:00,115.17,3727,27.9,98,0.0,100,10/5/2025 19:00,10/5/2025 19:00
2025-10-05 20:00:00,115.13,3728,28.4,94,0.0,100,10/5/2025 20:00,10/5/2025 20:00
2025-10-05 21:00:00,115.1,4296,28.0,94,0.0,100,10/5/2025 21:00,10/5/2025 21:00
2025-10-05 22:00:00,115.07,4293,27.7,94,0.0,100,10/5/2025 22:00,10/5/2025 22:00
2025-10-05 23:00:00,115.04,4275,27.0,95,0.0,100,10/5/2025 23:00,10/5/2025 23:00
2025-10-06 00:00:00,115.0,3653,26.9,96,0.0,100,10/6/2025 0:00,10/6/2025 0:00
2025-10-06 01:00:00,114.95,3111,28.0,89,0.0,99,10/6/2025 1:00,10/6/2025 1:00
2025-10-06 02:00:00,114.91,3727,28.1,88,0.0,99,10/6/2025 2:00,10/6/2025 2:00
2025-10-06 03:00:00,114.86,3181,27.3,85,1.5,100,10/6/2025 3:00,10/6/2025 3:00
2025-10-06 04:00:00,114.78,1499,26.9,84,0.0,100,10/6/2025 4:00,10/6/2025 4:00
2025-10-06 05:00:00,114.69,940,26.4,84,1.1,100,10/6/2025 5:00,10/6/2025 5:00
2025-10-06 06:00:00,114.6,935,25.3,89,3.8,100,10/6/2025 6:00,10/6/2025 6:00
2025-10-06 07:00:00,114.51,924,25.8,95,0.4,100,10/6/2025 7:00,10/6/2025 7:00
2025-10-06 08:00:00,114.45,2610,25.8,94,1.4,100,10/6/2025 8:00,10/6/2025 8:00
2025-10-06 09:00:00,114.4,3154,26.4,95,0.5,100,10/6/2025 9:00,10/6/2025 9:00
2025-10-06 10:00:00,114.35,3036,26.4,95,1.1,100,10/6/2025 10:00,10/6/2025 10:00
2025-10-06 11:00:00,114.3,3136,26.8,95,0.9,100,10/6/2025 11:00,10/6/2025 11:00
2025-10-06 12:00:00,114.26,3699,27.4,93,0.4,100,10/6/2025 12:00,10/6/2025 12:00
2025-10-06 13:00:00,114.22,3545,27.1,92,0.7,100,10/6/2025 13:00,10/6/2025 13:00
2025-10-06 14:00:00,114.14,1489,26.9,92,1.9,100,10/6/2025 14:00,10/6/2025 14:00
2025-10-06 15:00:00,114.05,900,26.1,93,2.9,100,10/6/2025 15:00,10/6/2025 15:00
2025-10-06 16:00:00,113.96,923,25.2,94,3.4,100,10/6/2025 16:00,10/6/2025 16:00
2025-10-06 17:00:00,113.87,665,24.9,98,0.8,100,10/6/2025 17:00,10/6/2025 17:00
2025-10-06 18:00:00,113.83,3724,25.1,99,0.4,100,10/6/2025 18:00,10/6/2025 18:00
2025-10-06 19:00:00,113.85,7053,24.8,98,1.6,100,10/6/2025 19:00,10/6/2025 19:00
2025-10-06 20:00:00,113.87,7064,24.6,98,2.1,100,10/6/2025 20:00,10/6/2025 20:00
2025-10-06 21:00:00,113.89,7081,24.5,98,2.1,100,10/6/2025 21:00,10/6/2025 21:00
2025-10-06 22:00:00,113.91,7082,24.4,98,2.1,100,10/6/2025 22:00,10/6/2025 22:00
2025-10-06 23:00:00,113.92,6500,24.1,98,2.8,100,10/6/2025 23:00,10/6/2025 23:00
2025-10-07 00:00:00,113.92,5945,24.0,99,1.4,100,10/7/2025 0:00,10/7/2025 0:00
2025-10-07 01:00:00,113.91,5400,25.4,94,1.4,100,10/7/2025 1:00,10/7/2025 1:00
2025-10-07 02:00:00,113.91,5946,25.0,98,0.7,100,10/7/2025 2:00,10/7/2025 2:00
2025-10-07 03:00:00,113.91,5956,24.5,100,0.3,100,10/7/2025 3:00,10/7/2025 3:00
2025-10-07 04:00:00,113.91,5968,24.6,99,0.3,100,10/7/2025 4:00,10/7/2025 4:00
2025-10-07 05:00:00,113.91,5968,24.6,99,0.1,100,10/7/2025 5:00,10/7/2025 5:00
2025-10-07 06:00:00,113.91,5961,24.8,97,3.4,100,10/7/2025 6:00,10/7/2025 6:00
2025-10-07 07:00:00,113.91,5959,24.7,96,0.1,100,10/7/2025 7:00,10/7/2025 7:00
2025-10-07 08:00:00,113.92,6520,24.9,94,0.1,100,10/7/2025 8:00,10/7/2025 8:00
2025-10-07 09:00:00,113.92,5967,25.5,92,0.5,100,10/7/2025 9:00,10/7/2025 9:00
2025-10-07 10:00:00,113.91,5413,25.2,93,3.0,100,10/7/2025 10:00,10/7/2025 10:00
2025-10-07 11:00:00,113.9,5414,25.4,93,1.5,100,10/7/2025 11:00,10/7/2025 11:00
2025-10-07 12:00:00,113.88,4841,25.5,93,0.8,100,10/7/2025 12:00,10/7/2025 12:00
2025-10-07 13:00:00,113.85,4286,26.4,91,0.6,100,10/7/2025 13:00,10/7/2025 13:00
2025-10-07 14:00:00,113.79,2633,25.9,89,1.0,100,10/7/2025 14:00,10/7/2025 14:00
2025-10-07 15:00:00,113.72,2074,24.8,97,2.1,100,10/7/2025 15:00,10/7/2025 15:00
2025-10-07 16:00:00,113.65,2076,24.8,95,2.1,100,10/7/2025 16:00,10/7/2025 16:00
2025-10-07 17:00:00,113.56,1174,24.8,96,0.5,100,10/7/2025 17:00,10/7/2025 17:00
2025-10-07 18:00:00,113.48,1505,24.7,93,0.4,100,10/7/2025 18:00,10/7/2025 18:00
2025-10-07 19:00:00,113.47,5401,24.5,94,0.1,100,10/7/2025 19:00,10/7/2025 19:00
2025-10-07 20:00:00,113.47,5954,24.7,94,0.0,100,10/7/2025 20:00,10/7/2025 20:00
2025-10-07 21:00:00,113.45,4847,24.5,96,0.0,99,10/7/2025 21:00,10/7/2025 21:00
2025-10-07 22:00:00,113.4,3476,23.9,99,0.4,100,10/7/2025 22:00,10/7/2025 22:00
2025-10-07 23:00:00,113.34,2617,23.5,99,0.7,99,10/7/2025 23:00,10/7/2025 23:00
2025-10-08 00:00:00,113.28,2620,23.5,99,0.1,100,10/8/2025 0:00,10/8/2025 0:00
2025-10-08 01:00:00,113.23,2321,23.8,99,0.8,100,10/8/2025 1:00,10/8/2025 1:00
2025-10-08 02:00:00,113.2,2570,23.9,100,0.2,100,10/8/2025 2:00,10/8/2025 2:00
2025-10-08 03:00:00,113.16,2013,23.7,100,1.1,100,10/8/2025 3:00,10/8/2025 3:00
2025-10-08 04:00:00,113.12,2016,23.5,100,0.1,100,10/8/2025 4:00,10/8/2025 4:00
2025-10-08 05:00:00,113.08,2017,23.4,100,0.0,100,10/8/2025 5:00,10/8/2025 5:00
2025-10-08 06:00:00,113.05,2574,23.5,100,0.0,100,10/8/2025 6:00,10/8/2025 6:00
2025-10-08 07:00:00,113.01,2015,24.1,99,0.1,98,10/8/2025 7:00,10/8/2025 7:00
2025-10-08 08:00:00,112.97,2028,25.4,90,0.2,99,10/8/2025 8:00,10/8/2025 8:00
2025-10-08 09:00:00,112.93,2029,26.5,86,0.2,99,10/8/2025 9:00,10/8/2025 9:00
2025-10-08 10:00:00,112.89,2027,27.6,84,0.1,99,10/8/2025 10:00,10/8/2025 10:00
2025-10-08 11:00:00,112.86,2578,28.5,79,0.0,100,10/8/2025 11:00,10/8/2025 11:00
2025-10-08 12:00:00,112.83,2578,28.2,78,0.0,100,10/8/2025 12:00,10/8/2025 12:00
2025-10-08 13:00:00,112.8,2576,28.8,77,0.1,100,10/8/2025 13:00,10/8/2025 13:00
2025-10-08 14:00:00,112.77,2577,29.5,75,0.0,36,10/8/2025 14:00,10/8/2025 14:00
2025-10-08 15:00:00,112.74,2578,29.8,73,0.0,14,10/8/2025 15:00,10/8/2025 15:00
2025-10-08 16:00:00,112.71,2575,29.2,75,0.1,25,10/8/2025 16:00,10/8/2025 16:00
2025-10-08 17:00:00,112.68,2574,28.3,81,0.0,15,10/8/2025 17:00,10/8/2025 17:00
2025-10-08 18:00:00,112.65,2575,27.1,89,0.0,6,10/8/2025 18:00,10/8/2025 18:00
2025-10-08 19:00:00,112.65,2516,26.7,90,0.0,13,10/8/2025 19:00,10/8/2025 19:00
2025-10-08 20:00:00,112.66,2844,26.5,91,0.0,8,10/8/2025 20:00,10/8/2025 20:00
2025-10-08 21:00:00,112.67,2942,25.7,95,0.0,2,10/8/2025 21:00,10/8/2025 21:00
2025-10-08 22:00:00,112.68,3046,25.0,99,0.0,51,10/8/2025 22:00,10/8/2025 22:00
2025-10-08 23:00:00,112.7,3073,24.8,99,0.0,82,10/8/2025 23:00,10/8/2025 23:00
2025-10-09 00:00:00,112.71,2521,24.6,99,0.0,1,10/9/2025 0:00,10/9/2025 0:00
2025-10-09 01:00:00,112.72,2474,24.7,100,0.0,99,10/9/2025 1:00,10/9/2025 1:00
2025-10-09 02:00:00,112.74,3016,25.0,97,0.0,99,10/9/2025 2:00,10/9/2025 2:00
2025-10-09 03:00:00,112.76,3028,24.5,100,0.0,99,10/9/2025 3:00,10/9/2025 3:00
2025-10-09 04:00:00,112.78,3057,24.5,100,0.0,98,10/9/2025 4:00,10/9/2025 4:00
2025-10-09 05:00:00,112.8,3091,24.3,100,0.0,99,10/9/2025 5:00,10/9/2025 5:00
2025-10-09 06:00:00,112.83,3427,24.2,100,0.0,99,10/9/2025 6:00,10/9/2025 6:00
2025-10-09 07:00:00,112.84,2548,25.0,98,0.0,32,10/9/2025 7:00,10/9/2025 7:00
2025-10-09 08:00:00,112.85,2791,26.7,89,0.0,17,10/9/2025 8:00,10/9/2025 8:00
2025-10-09 09:00:00,112.86,3030,28.0,80,0.2,17,10/9/2025 9:00,10/9/2025 9:00
2025-10-09 10:00:00,112.87,3025,29.1,71,0.1,15,10/9/2025 10:00,10/9/2025 10:00
2025-10-09 11:00:00,112.89,3582,30.1,67,0.0,23,10/9/2025 11:00,10/9/2025 11:00
2025-10-09 12:00:00,112.91,3462,30.8,63,0.0,9,10/9/2025 12:00,10/9/2025 12:00
2025-10-09 13:00:00,112.94,3657,31.1,58,0.0,13,10/9/2025 13:00,10/9/2025 13:00
2025-10-09 14:00:00,112.98,4177,31.3,58,0.0,19,10/9/2025 14:00,10/9/2025 14:00
2025-10-09 15:00:00,113.03,4933,31.3,58,0.0,16,10/9/2025 15:00,10/9/2025 15:00
2025-10-09 16:00:00,113.08,5196,30.5,63,0.0,15,10/9/2025 16:00,10/9/2025 16:00
2025-10-09 17:00:00,113.13,5129,29.3,73,0.0,11,10/9/2025 17:00,10/9/2025 17:00
2025-10-09 18:00:00,113.18,5241,27.8,83,0.0,6,10/9/2025 18:00,10/9/2025 18:00
2025-10-09 19:00:00,113.23,5156,27.0,89,0.0,9,10/9/2025 19:00,10/9/2025 19:00
2025-10-09 20:00:00,113.28,5057,26.8,90,0.0,9,10/9/2025 20:00,10/9/2025 20:00
2025-10-09 21:00:00,113.33,5044,26.2,93,0.0,8,10/9/2025 21:00,10/9/2025 21:00
2025-10-09 22:00:00,113.37,4755,25.7,95,0.0,2,10/9/2025 22:00,10/9/2025 22:00
2025-10-09 23:00:00,113.43,5003,25.2,96,0.0,76,10/9/2025 23:00,10/9/2025 23:00
2025-10-10 00:00:00,113.5,5425,24.9,98,0.0,73,10/10/2025 0:00,10/10/2025 0:00
2025-10-10 01:00:00,113.57,5533,24.8,100,0.0,99,10/10/2025 1:00,10/10/2025 1:00
2025-10-10 02:00:00,113.64,5334,24.7,100,0.0,100,10/10/2025 2:00,10/10/2025 2:00
2025-10-10 03:00:00,113.71,5300,24.4,100,0.0,100,10/10/2025 3:00,10/10/2025 3:00
2025-10-10 04:00:00,113.78,5298,24.2,100,0.0,100,10/10/2025 4:00,10/10/2025 4:00
2025-10-10 05:00:00,113.85,5298,24.3,100,0.0,100,10/10/2025 5:00,10/10/2025 5:00
2025-10-10 06:00:00,113.92,5269,24.3,99,0.0,100,10/10/2025 6:00,10/10/2025 6:00
2025-10-10 07:00:00,113.98,4617,25.1,99,0.0,100,10/10/2025 7:00,10/10/2025 7:00
2025-10-10 08:00:00,114.04,4825,26.2,94,0.0,51,10/10/2025 8:00,10/10/2025 8:00
2025-10-10 09:00:00,114.08,4319,27.8,85,0.1,35,10/10/2025 9:00,10/10/2025 9:00
2025-10-10 10:00:00,114.12,4654,29.0,75,0.0,9,10/10/2025 10:00,10/10/2025 10:00
2025-10-10 11:00:00,114.16,4701,30.3,66,0.0,10,10/10/2025 11:00,10/10/2025 11:00
2025-10-10 12:00:00,114.21,5258,31.0,61,0.0,16,10/10/2025 12:00,10/10/2025 12:00
2025-10-10 13:00:00,114.27,5533,30.7,63,0.0,8,10/10/2025 13:00,10/10/2025 13:00
2025-10-10 14:00:00,114.32,5252,31.0,63,0.0,9,10/10/2025 14:00,10/10/2025 14:00
2025-10-10 15:00:00,114.36,4695,31.0,64,0.0,10,10/10/2025 15:00,10/10/2025 15:00
2025-10-10 16:00:00,114.4,4695,30.4,67,0.0,4,10/10/2025 16:00,10/10/2025 16:00
2025-10-10 17:00:00,114.44,4693,29.5,76,0.0,2,10/10/2025 17:00,10/10/2025 17:00
2025-10-10 18:00:00,114.45,3012,28.2,82,0.0,2,10/10/2025 18:00,10/10/2025 18:00
2025-10-10 19:00:00,114.46,3013,27.3,85,0.0,3,10/10/2025 19:00,10/10/2025 19:00
2025-10-10 20:00:00,114.46,2454,26.8,89,0.0,1,10/10/2025 20:00,10/10/2025 20:00
2025-10-10 21:00:00,114.47,3012,26.0,93,0.0,2,10/10/2025 21:00,10/10/2025 21:00
2025-10-10 22:00:00,114.48,3015,25.3,97,0.0,2,10/10/2025 22:00,10/10/2025 22:00
2025-10-10 23:00:00,114.49,3018,25.0,99,0.0,9,10/10/2025 23:00,10/10/2025 23:00
2025-10-11 00:00:00,114.51,3063,24.8,99,0.0,13,10/11/2025 0:00,10/11/2025 0:00
2025-10-11 01:00:00,114.53,2818,24.8,100,0.0,98,10/11/2025 1:00,10/11/2025 1:00
2025-10-11 02:00:00,114.55,2846,24.6,100,0.0,98,10/11/2025 2:00,10/11/2025 2:00
2025-10-11 03:00:00,114.57,2845,24.4,100,0.0,97,10/11/2025 3:00,10/11/2025 3:00
2025-10-11 04:00:00,114.59,2747,24.3,100,0.0,98,10/11/2025 4:00,10/11/2025 4:00
2025-10-11 05:00:00,114.61,2727,24.3,100,0.0,99,10/11/2025 5:00,10/11/2025 5:00
2025-10-11 06:00:00,114.64,3086,23.8,100,0.3,100,10/11/2025 6:00,10/11/2025 6:00
2025-10-11 07:00:00,114.66,2842,25.4,97,1.0,99,10/11/2025 7:00,10/11/2025 7:00
2025-10-11 08:00:00,114.68,2809,26.3,89,0.4,94,10/11/2025 8:00,10/11/2025 8:00
2025-10-11 09:00:00,114.69,2686,27.4,85,0.1,55,10/11/2025 9:00,10/11/2025 9:00
2025-10-11 10:00:00,114.7,2763,28.7,80,0.1,84,10/11/2025 10:00,10/11/2025 10:00
2025-10-11 11:00:00,114.72,3114,29.9,72,0.1,100,10/11/2025 11:00,10/11/2025 11:00
2025-10-11 12:00:00,114.73,2751,27.8,82,0.9,94,10/11/2025 12:00,10/11/2025 12:00
2025-10-11 13:00:00,114.74,2969,25.8,92,0.7,100,10/11/2025 13:00,10/11/2025 13:00
2025-10-11 14:00:00,114.75,2969,26.6,89,0.2,98,10/11/2025 14:00,10/11/2025 14:00
