ten_ho,thoi_diem,muc_nuoc_thuong_luu_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,muc_nuoc_thuong_luu_m_filled
Sông Ba Hạ,2023-10-16 12:00:00,102.97,720.0,700.0,300.0,400.0,102.97
Sông Ba Hạ,2023-10-16 13:00:00,102.97,705.0,700.0,300.0,400.0,102.97
Sông Ba Hạ,2023-10-16 14:00:00,102.97,695.0,700.0,300.0,400.0,102.97
Sông Ba Hạ,2023-10-16 15:00:00,102.96,660.0,700.0,300.0,400.0,102.96
Sông Ba Hạ,2023-10-16 16:00:00,102.96,665.0,700.0,300.0,400.0,102.96
Sông Ba Hạ,2023-10-16 17:00:00,102.96,680.0,700.0,300.0,400.0,102.96
Sông Ba Hạ,2023-10-16 18:00:00,102.96,670.0,700.0,300.0,400.0,102.96
Sông Ba Hạ,2023-10-16 19:00:00,102.96,685.0,700.0,300.0,400.0,102.96
Sông Ba Hạ,2023-10-16 20:00:00,102.95,690.0,700.0,300.0,400.0,102.95
Sông Ba Hạ,2023-10-16 21:00:00,102.95,680.0,700.0,300.0,400.0,102.95
Sông Ba Hạ,2023-10-16 22:00:00,102.95,690.0,700.0,300.0,400.0,102.95
Sông Ba Hạ,2023-10-16 23:00:00,102.96,720.0,700.0,300.0,400.0,102.96
Sông Ba Hạ,2023-10-17 00:00:00,102.96,710.0,700.0,300.0,400.0,102.96
Sông Ba Hạ,2023-10-17 01:00:00,102.96,705.0,700.0,300.0,400.0,102.96
Sông Ba Hạ,2023-10-17 02:00:00,102.96,715.0,700.0,300.0,400.0,102.96
Sông Ba Hạ,2023-10-17 03:00:00,102.96,730.0,700.0,300.0,400.0,102.96
Sông Ba Hạ,2023-10-17 04:00:00,102.97,750.0,700.0,300.0,400.0,102.97
Sông Ba Hạ,2023-10-17 05:00:00,102.97,735.0,700.0,300.0,400.0,102.97
Sông Ba Hạ,2023-10-17 06:00:00,102.97,710.0,700.0,300.0,400.0,102.97
Sông Ba Hạ,2023-10-17 07:00:00,102.97,705.0,700.0,300.0,400.0,102.97
Sông Ba Hạ,2023-10-17 08:00:00,102.97,690.0,700.0,300.0,400.0,102.97
Sông Ba Hạ,2023-10-17 09:00:00,102.96,680.0,700.0,300.0,400.0,102.96
Sông Ba Hạ,2023-10-17 10:00:00,102.96,685.0,700.0,300.0,400.0,102.96
Sông Ba Hạ,2023-10-17 11:00:00,102.96,690.0,700.0,300.0,400.0,102.96
Sông Ba Hạ,2023-10-17 12:00:00,102.96,710.0,700.0,300.0,400.0,102.96
Sông Ba Hạ,2023-10-17 13:00:00,102.96,705.0,700.0,300.0,400.0,102.96
Sông Ba Hạ,2023-10-17 14:00:00,102.97,620.0,500.0,300.0,200.0,102.97
Sông Ba Hạ,2023-10-17 15:00:00,102.97,690.0,700.0,300.0,400.0,102.97
Sông Ba Hạ,2023-10-17 16:00:00,102.97,695.0,700.0,300.0,400.0,102.97
Sông Ba Hạ,2023-10-17 17:00:00,102.97,680.0,700.0,300.0,400.0,102.97
Sông Ba Hạ,2023-10-17 18:00:00,102.96,670.0,700.0,300.0,400.0,102.96
Sông Ba Hạ,2023-10-17 19:00:00,102.96,685.0,700.0,300.0,400.0,102.96
Sông Ba Hạ,2023-10-17 20:00:00,102.96,610.0,600.0,200.0,400.0,102.96
Sông Ba Hạ,2023-10-17 21:00:00,102.96,620.0,600.0,200.0,400.0,102.96
Sông Ba Hạ,2023-10-17 22:00:00,102.96,605.0,600.0,200.0,400.0,102.96
Sông Ba Hạ,2023-10-17 23:00:00,102.96,620.0,600.0,200.0,400.0,102.96
Sông Ba Hạ,2023-10-18 00:00:00,102.96,630.0,600.0,200.0,400.0,102.96
Sông Ba Hạ,2023-10-18 01:00:00,102.97,650.0,600.0,200.0,400.0,102.97
Sông Ba Hạ,2023-10-18 02:00:00,102.97,635.0,600.0,200.0,400.0,102.97
Sông Ba Hạ,2023-10-18 03:00:00,102.97,620.0,600.0,200.0,400.0,102.97
Sông Ba Hạ,2023-10-18 04:00:00,102.97,640.0,600.0,200.0,400.0,102.97
Sông Ba Hạ,2023-10-18 05:00:00,102.98,635.0,600.0,200.0,400.0,102.98
Sông Ba Hạ,2023-10-18 06:00:00,102.98,550.0,500.0,100.0,400.0,102.98
Sông Ba Hạ,2023-10-18 07:00:00,102.98,510.0,500.0,100.0,400.0,102.98
Sông Ba Hạ,2023-10-18 08:00:00,102.98,505.0,500.0,100.0,400.0,102.98
Sông Ba Hạ,2023-10-18 09:00:00,102.97,490.0,500.0,100.0,400.0,102.97
Sông Ba Hạ,2023-10-18 10:00:00,102.97,480.0,500.0,100.0,400.0,102.97
Sông Ba Hạ,2023-10-18 11:00:00,102.97,485.0,500.0,100.0,400.0,102.97
Sông Ba Hạ,2023-10-18 12:00:00,102.97,490.0,500.0,100.0,400.0,102.97
Sông Ba Hạ,2023-10-18 13:00:00,102.97,495.0,500.0,100.0,400.0,102.97
Sông Ba Hạ,2023-10-18 14:00:00,102.97,505.0,500.0,100.0,400.0,102.97
Sông Ba Hạ,2023-10-18 15:00:00,102.96,480.0,500.0,100.0,400.0,102.96
Sông Ba Hạ,2023-10-18 16:00:00,102.96,490.0,500.0,100.0,400.0,102.96
Sông Ba Hạ,2023-10-18 17:00:00,102.96,510.0,500.0,100.0,400.0,102.96
Sông Ba Hạ,2023-10-18 18:00:00,102.96,515.0,500.0,100.0,400.0,102.96
Sông Ba Hạ,2023-10-18 19:00:00,102.96,520.0,500.0,100.0,400.0,102.96
Sông Ba Hạ,2023-10-18 20:00:00,102.96,530.0,500.0,100.0,400.0,102.96
Sông Ba Hạ,2023-10-18 21:00:00,102.97,525.0,500.0,100.0,400.0,102.97
Sông Ba Hạ,2023-10-18 22:00:00,102.97,520.0,500.0,100.0,400.0,102.97
Sông Ba Hạ,2023-10-18 23:00:00,102.97,515.0,500.0,100.0,400.0,102.97
Sông Ba Hạ,2023-10-19 00:00:00,102.97,510.0,500.0,100.0,400.0,102.97
Sông Ba Hạ,2023-10-19 01:00:00,102.97,505.0,500.0,100.0,400.0,102.97
Sông Ba Hạ,2023-10-19 02:00:00,102.97,515.0,500.0,100.0,400.0,102.97
Sông Ba Hạ,2023-10-19 03:00:00,102.97,510.0,500.0,100.0,400.0,102.97
Sông Ba Hạ,2023-10-19 04:00:00,102.97,510.0,500.0,100.0,400.0,102.97
Sông Ba Hạ,2023-10-19 05:00:00,102.98,520.0,500.0,100.0,400.0,102.98
Sông Ba Hạ,2023-10-19 06:00:00,102.98,505.0,500.0,100.0,400.0,102.98
Sông Ba Hạ,2023-10-19 07:00:00,102.98,460.0,450.0,50.0,400.0,102.98
Sông Ba Hạ,2023-10-19 08:00:00,102.98,455.0,450.0,50.0,400.0,102.98
Sông Ba Hạ,2023-10-19 09:00:00,102.98,430.0,450.0,50.0,400.0,102.98
Sông Ba Hạ,2023-10-19 10:00:00,102.97,420.0,450.0,50.0,400.0,102.97
Sông Ba Hạ,2023-10-19 11:00:00,102.97,425.0,450.0,50.0,400.0,102.97
Sông Ba Hạ,2023-10-19 12:00:00,102.97,410.0,450.0,50.0,400.0,102.97
Sông Ba Hạ,2023-10-19 13:00:00,102.97,415.0,450.0,50.0,400.0,102.97
Sông Ba Hạ,2023-10-19 14:00:00,102.96,420.0,450.0,50.0,400.0,102.96
Sông Ba Hạ,2023-10-19 15:00:00,102.96,435.0,450.0,50.0,400.0,102.96
Sông Ba Hạ,2023-10-19 16:00:00,102.96,430.0,450.0,50.0,400.0,102.96
Sông Ba Hạ,2023-10-19 17:00:00,102.96,440.0,450.0,50.0,400.0,102.96
Sông Ba Hạ,2023-10-19 18:00:00,102.96,435.0,450.0,50.0,400.0,102.96
Sông Ba Hạ,2023-10-19 19:00:00,102.96,420.0,450.0,50.0,400.0,102.96
Sông Ba Hạ,2023-10-19 20:00:00,102.96,410.0,450.0,50.0,400.0,102.96
Sông Ba Hạ,2023-10-19 21:00:00,102.96,415.0,450.0,50.0,400.0,102.96
Sông Ba Hạ,2023-10-19 22:00:00,102.96,430.0,450.0,50.0,400.0,102.96
Sông Ba Hạ,2023-10-19 23:00:00,102.95,420.0,450.0,50.0,400.0,102.95
Sông Ba Hạ,2023-10-20 00:00:00,102.95,435.0,450.0,50.0,400.0,102.95
Sông Ba Hạ,2023-10-20 01:00:00,102.95,425.0,450.0,50.0,400.0,102.95
Sông Ba Hạ,2023-10-20 02:00:00,102.95,430.0,450.0,50.0,400.0,102.95
Sông Ba Hạ,2023-10-20 03:00:00,102.95,445.0,450.0,50.0,400.0,102.95
Sông Ba Hạ,2023-10-20 04:00:00,102.95,420.0,450.0,50.0,400.0,102.95
Sông Ba Hạ,2023-10-20 05:00:00,102.95,430.0,450.0,50.0,400.0,102.95
Sông Ba Hạ,2023-10-20 06:00:00,102.94,435.0,450.0,50.0,400.0,102.94
Sông Ba Hạ,2023-10-20 07:00:00,102.94,440.0,450.0,50.0,400.0,102.94
Sông Ba Hạ,2023-10-20 08:00:00,102.94,430.0,450.0,50.0,400.0,102.94
Sông Ba Hạ,2023-10-20 09:00:00,102.94,420.0,450.0,50.0,400.0,102.94
Sông Ba Hạ,2023-10-20 10:00:00,102.94,425.0,450.0,50.0,400.0,102.94
Sông Ba Hạ,2023-10-20 11:00:00,102.94,440.0,450.0,50.0,400.0,102.94
Sông Ba Hạ,2023-10-20 12:00:00,102.94,445.0,450.0,50.0,400.0,102.94
Sông Ba Hạ,2023-10-20 13:00:00,102.94,440.0,450.0,50.0,400.0,102.94
Sông Ba Hạ,2023-10-20 14:00:00,102.93,425.0,450.0,50.0,400.0,102.93
Sông Ba Hạ,2023-10-20 15:00:00,102.93,440.0,450.0,50.0,400.0,102.93
Sông Ba Hạ,2023-10-20 16:00:00,102.93,425.0,450.0,50.0,400.0,102.93
Sông Ba Hạ,2023-10-20 17:00:00,102.93,420.0,450.0,50.0,400.0,102.93
Sông Ba Hạ,2023-10-20 18:00:00,102.93,400.0,450.0,50.0,400.0,102.93
Sông Ba Hạ,2023-10-20 19:00:00,102.93,390.0,450.0,50.0,400.0,102.93
Sông Ba Hạ,2023-10-20 20:00:00,102.93,405.0,450.0,50.0,400.0,102.93
Sông Ba Hạ,2023-10-20 21:00:00,102.92,410.0,450.0,50.0,400.0,102.92
Sông Ba Hạ,2023-10-20 22:00:00,102.92,405.0,450.0,50.0,400.0,102.92
Sông Ba Hạ,2023-10-20 23:00:00,102.92,400.0,450.0,50.0,400.0,102.92
Sông Ba Hạ,2023-10-21 00:00:00,102.92,405.0,450.0,50.0,400.0,102.92
Sông Ba Hạ,2023-10-21 01:00:00,102.91,395.0,450.0,50.0,400.0,102.91
Sông Ba Hạ,2023-10-21 02:00:00,102.91,400.0,450.0,50.0,400.0,102.91
Sông Ba Hạ,2023-10-21 03:00:00,102.91,410.0,450.0,50.0,400.0,102.91
Sông Ba Hạ,2023-10-21 04:00:00,102.9,400.0,450.0,50.0,400.0,102.9
Sông Ba Hạ,2023-10-21 05:00:00,102.9,390.0,450.0,50.0,400.0,102.9
Sông Ba Hạ,2023-10-21 06:00:00,102.9,385.0,450.0,50.0,400.0,102.9
Sông Ba Hạ,2023-10-21 07:00:00,102.89,390.0,450.0,50.0,400.0,102.89
Sông Ba Hạ,2023-10-21 08:00:00,102.89,400.0,450.0,50.0,400.0,102.89
Sông Ba Hạ,2023-10-21 09:00:00,102.89,420.0,450.0,50.0,400.0,102.89
Sông Ba Hạ,2023-10-21 10:00:00,102.89,410.0,450.0,50.0,400.0,102.89
Sông Ba Hạ,2023-10-21 11:00:00,102.89,405.0,450.0,50.0,400.0,102.89
Sông Ba Hạ,2023-10-21 12:00:00,102.89,400.0,450.0,50.0,400.0,102.89
Sông Ba Hạ,2023-10-21 13:00:00,102.88,390.0,450.0,50.0,400.0,102.88
Sông Ba Hạ,2023-10-21 14:00:00,102.88,410.0,450.0,50.0,400.0,102.88
Sông Ba Hạ,2023-10-21 15:00:00,102.88,420.0,450.0,50.0,400.0,102.88
Sông Ba Hạ,2023-10-21 16:00:00,102.88,415.0,450.0,50.0,400.0,102.88
Sông Ba Hạ,2023-10-21 17:00:00,102.88,420.0,450.0,50.0,400.0,102.88
Sông Ba Hạ,2023-10-21 18:00:00,102.88,410.0,450.0,50.0,400.0,102.88
Sông Ba Hạ,2023-10-21 19:00:00,102.87,400.0,450.0,50.0,400.0,102.87
Sông Ba Hạ,2023-10-21 20:00:00,102.87,405.0,450.0,50.0,400.0,102.87
Sông Ba Hạ,2023-10-21 21:00:00,102.87,410.0,450.0,50.0,400.0,102.87
Sông Ba Hạ,2023-10-21 22:00:00,102.87,415.0,450.0,50.0,400.0,102.87
Sông Ba Hạ,2023-10-21 23:00:00,102.87,405.0,450.0,50.0,400.0,102.87
Sông Ba Hạ,2023-10-22 00:00:00,102.86,400.0,450.0,50.0,400.0,102.86
Sông Ba Hạ,2023-10-22 01:00:00,102.86,405.0,450.0,50.0,400.0,102.86
Sông Ba Hạ,2023-10-22 02:00:00,102.86,400.0,450.0,50.0,400.0,102.86
Sông Ba Hạ,2023-10-22 03:00:00,102.86,405.0,450.0,50.0,400.0,102.86
Sông Ba Hạ,2023-10-22 04:00:00,102.86,408.0,450.0,50.0,400.0,102.86
Sông Ba Hạ,2023-10-22 05:00:00,102.86,410.0,450.0,50.0,400.0,102.86
Sông Ba Hạ,2023-10-22 06:00:00,102.85,410.0,450.0,50.0,400.0,102.85
Sông Ba Hạ,2023-10-22 07:00:00,102.85,400.0,450.0,50.0,400.0,102.85
Sông Ba Hạ,2023-10-22 08:00:00,102.84,405.0,450.0,50.0,400.0,102.84
Sông Ba Hạ,2023-10-22 09:00:00,102.84,410.0,450.0,50.0,400.0,102.84
Sông Ba Hạ,2023-10-22 10:00:00,102.83,400.0,450.0,50.0,400.0,102.83
Sông Ba Hạ,2023-10-22 11:00:00,102.83,410.0,450.0,50.0,400.0,102.83
Sông Ba Hạ,2023-10-22 12:00:00,102.83,420.0,450.0,50.0,400.0,102.83
Sông Ba Hạ,2023-10-22 13:00:00,102.83,410.0,250.0,50.0,200.0,102.83
Sông Ba Hạ,2023-10-22 14:00:00,102.83,405.0,250.0,50.0,200.0,102.83
Sông Ba Hạ,2023-10-22 15:00:00,102.84,400.0,250.0,50.0,200.0,102.84
Sông Ba Hạ,2023-10-22 16:00:00,102.84,410.0,450.0,50.0,400.0,102.84
Sông Ba Hạ,2023-10-22 17:00:00,102.83,405.0,450.0,50.0,400.0,102.83
Sông Ba Hạ,2023-10-22 18:00:00,102.83,415.0,450.0,50.0,400.0,102.83
Sông Ba Hạ,2023-10-22 19:00:00,102.82,410.0,450.0,50.0,400.0,102.82
Sông Ba Hạ,2023-10-22 20:00:00,102.82,405.0,450.0,50.0,400.0,102.82
Sông Ba Hạ,2023-10-22 21:00:00,102.81,400.0,450.0,50.0,400.0,102.81
Sông Ba Hạ,2023-10-22 22:00:00,102.81,410.0,450.0,50.0,400.0,102.81
Sông Ba Hạ,2023-10-22 23:00:00,102.81,420.0,450.0,50.0,400.0,102.81
Sông Ba Hạ,2023-10-23 00:00:00,102.8,410.0,450.0,50.0,400.0,102.8
Sông Ba Hạ,2023-10-23 01:00:00,102.8,430.0,450.0,50.0,400.0,102.8
Sông Ba Hạ,2023-10-23 02:00:00,102.81,450.0,450.0,50.0,400.0,102.81
Sông Ba Hạ,2023-10-23 03:00:00,102.81,440.0,450.0,50.0,400.0,102.81
Sông Ba Hạ,2023-10-23 04:00:00,102.81,450.0,450.0,50.0,400.0,102.81
Sông Ba Hạ,2023-10-23 05:00:00,102.82,460.0,450.0,50.0,400.0,102.82
Sông Ba Hạ,2023-10-23 06:00:00,102.82,435.0,450.0,50.0,400.0,102.82
Sông Ba Hạ,2023-10-23 07:00:00,102.82,430.0,450.0,50.0,400.0,102.82
Sông Ba Hạ,2023-10-23 08:00:00,102.82,420.0,450.0,50.0,400.0,102.82
Sông Ba Hạ,2023-10-23 09:00:00,102.82,435.0,450.0,50.0,400.0,102.82
Sông Ba Hạ,2023-10-23 10:00:00,102.82,450.0,450.0,50.0,400.0,102.82
Sông Ba Hạ,2023-10-23 11:00:00,102.82,420.0,450.0,50.0,400.0,102.82
Sông Ba Hạ,2023-10-23 12:00:00,102.82,435.0,450.0,50.0,400.0,102.82
Sông Ba Hạ,2023-10-23 13:00:00,102.82,410.0,450.0,50.0,400.0,102.82
Sông Ba Hạ,2023-10-23 14:00:00,102.81,420.0,450.0,50.0,400.0,102.81
Sông Ba Hạ,2023-10-23 15:00:00,102.8,410.0,450.0,50.0,400.0,102.8
Sông Ba Hạ,2023-10-23 16:00:00,102.79,405.0,450.0,50.0,400.0,102.79
Sông Ba Hạ,2023-10-23 17:00:00,102.78,400.0,450.0,50.0,400.0,102.78
Sông Ba Hạ,2023-10-23 18:00:00,102.77,410.0,450.0,50.0,400.0,102.77
Sông Ba Hạ,2023-10-23 19:00:00,102.76,405.0,450.0,50.0,400.0,102.76
Sông Ba Hạ,2023-10-23 20:00:00,102.75,400.0,450.0,50.0,400.0,102.75
Sông Ba Hạ,2023-10-23 21:00:00,102.74,410.0,450.0,50.0,400.0,102.74
Sông Ba Hạ,2023-10-23 22:00:00,102.74,390.0,450.0,50.0,400.0,102.74
Sông Ba Hạ,2023-10-23 23:00:00,102.73,385.0,450.0,50.0,400.0,102.73
Sông Ba Hạ,2023-10-24 00:00:00,102.72,382.0,450.0,50.0,400.0,102.72
Sông Ba Hạ,2023-10-24 01:00:00,102.71,345.0,450.0,50.0,400.0,102.71
Sông Ba Hạ,2023-10-24 02:00:00,102.69,310.0,450.0,50.0,400.0,102.69
Sông Ba Hạ,2023-10-24 03:00:00,102.67,270.0,450.0,50.0,400.0,102.67
Sông Ba Hạ,2023-10-24 04:00:00,102.65,225.0,450.0,50.0,400.0,102.65
Sông Ba Hạ,2023-10-24 05:00:00,102.63,210.0,450.0,50.0,400.0,102.63
Sông Ba Hạ,2023-10-24 06:00:00,102.61,200.0,450.0,50.0,400.0,102.61
Sông Ba Hạ,2023-10-24 07:00:00,102.58,175.0,450.0,50.0,400.0,102.58
Sông Ba Hạ,2023-10-24 08:00:00,102.54,170.0,450.0,50.0,400.0,102.54
Sông Ba Hạ,2023-10-24 09:00:00,102.5,160.0,450.0,50.0,400.0,102.5
Sông Ba Hạ,2023-10-24 10:00:00,102.46,150.0,450.0,50.0,400.0,102.46
Sông Ba Hạ,2023-10-24 11:00:00,102.43,170.0,450.0,50.0,400.0,102.43
Sông Ba Hạ,2023-10-24 12:00:00,102.41,245.0,450.0,50.0,400.0,102.41
Sông Ba Hạ,2023-10-24 13:00:00,102.38,205.0,450.0,50.0,400.0,102.38
Sông Ba Hạ,2023-10-24 14:00:00,102.35,180.0,450.0,50.0,400.0,102.35
Sông Ba Hạ,2023-10-24 15:00:00,102.32,170.0,400.0,0.0,400.0,102.32
Sông Ba Hạ,2023-10-24 16:00:00,102.28,160.0,400.0,0.0,400.0,102.28
Sông Ba Hạ,2023-10-24 17:00:00,102.25,175.0,400.0,0.0,400.0,102.25
Sông Ba Hạ,2023-10-24 18:00:00,102.23,190.0,400.0,0.0,400.0,102.23
Sông Ba Hạ,2023-10-24 19:00:00,102.21,195.0,400.0,0.0,400.0,102.21
Sông Ba Hạ,2023-10-24 20:00:00,102.19,185.0,400.0,0.0,400.0,102.19
Sông Ba Hạ,2023-10-24 21:00:00,102.17,180.0,400.0,0.0,400.0,102.17
Sông Ba Hạ,2023-10-24 22:00:00,102.15,190.0,400.0,0.0,400.0,102.15
Sông Ba Hạ,2023-10-24 23:00:00,102.13,195.0,400.0,0.0,400.0,102.13
Sông Ba Hạ,2023-10-25 00:00:00,102.11,200.0,400.0,0.0,400.0,102.11
Sông Ba Hạ,2023-10-25 01:00:00,102.11,220.0,190.0,0.0,190.0,102.11
Sông Ba Hạ,2023-10-25 02:00:00,102.11,225.0,190.0,0.0,190.0,102.11
Sông Ba Hạ,2023-10-25 03:00:00,102.12,250.0,120.0,0.0,120.0,102.12
Sông Ba Hạ,2023-10-25 04:00:00,102.13,260.0,120.0,0.0,120.0,102.13
Sông Ba Hạ,2023-10-25 05:00:00,102.14,270.0,190.0,0.0,190.0,102.14
Sông Ba Hạ,2023-10-25 06:00:00,102.15,260.0,190.0,0.0,190.0,102.15
Sông Ba Hạ,2023-10-25 07:00:00,102.16,250.0,120.0,0.0,120.0,102.16
Sông Ba Hạ,2023-10-25 08:00:00,102.17,230.0,0.0,0.0,0.0,102.17
Sông Ba Hạ,2023-10-25 09:00:00,102.18,240.0,0.0,0.0,0.0,102.18
Sông Ba Hạ,2023-10-25 10:00:00,102.19,210.0,0.0,0.0,0.0,102.19
Sông Ba Hạ,2023-10-25 11:00:00,102.2,190.0,0.0,0.0,0.0,102.2
Sông Ba Hạ,2023-10-25 12:00:00,102.21,185.0,0.0,0.0,0.0,102.21
Sông Ba Hạ,2023-10-25 13:00:00,102.22,180.0,0.0,0.0,0.0,102.22
Sông Ba Hạ,2023-10-25 14:00:00,102.22,190.0,240.0,0.0,240.0,102.22
Sông Ba Hạ,2023-10-25 15:00:00,102.2,195.0,360.0,0.0,360.0,102.2
Sông Ba Hạ,2023-10-25 16:00:00,102.18,190.0,360.0,0.0,360.0,102.18
Sông Ba Hạ,2023-10-25 17:00:00,102.16,197.0,380.0,0.0,380.0,102.16
Sông Ba Hạ,2023-10-25 18:00:00,102.14,219.0,400.0,0.0,400.0,102.14
Sông Ba Hạ,2023-10-25 19:00:00,102.12,220.0,400.0,0.0,400.0,102.12
Sông Ba Hạ,2023-10-25 20:00:00,102.1,220.0,400.0,0.0,400.0,102.1075
Sông Ba Hạ,2023-10-25 21:00:00,102.08,215.0,400.0,0.0,400.0,102.1075
Sông Ba Hạ,2023-10-25 22:00:00,102.06,210.0,400.0,0.0,400.0,102.1075
Sông Ba Hạ,2023-10-25 23:00:00,102.05,220.0,320.0,0.0,320.0,102.1075
Sông Ba Hạ,2023-10-26 00:00:00,102.04,230.0,320.0,0.0,320.0,102.1075
Sông Ba Hạ,2023-10-26 01:00:00,102.03,225.0,320.0,0.0,320.0,102.1075
Sông Ba Hạ,2023-10-26 02:00:00,102.02,220.0,320.0,0.0,320.0,102.1075
Sông Ba Hạ,2023-10-26 03:00:00,102.01,210.0,320.0,0.0,320.0,102.1075
Sông Ba Hạ,2023-10-26 04:00:00,102.0,230.0,320.0,0.0,320.0,102.1075
Sông Ba Hạ,2023-10-26 05:00:00,101.98,220.0,400.0,0.0,400.0,102.1075
Sông Ba Hạ,2023-10-26 06:00:00,101.96,230.0,400.0,0.0,400.0,102.1075
Sông Ba Hạ,2023-10-26 07:00:00,101.97,220.0,0.0,0.0,0.0,102.1075
Sông Ba Hạ,2023-10-26 08:00:00,101.98,210.0,0.0,0.0,0.0,102.1075
Sông Ba Hạ,2023-10-26 09:00:00,101.99,180.0,0.0,0.0,0.0,102.1075
Sông Ba Hạ,2023-10-26 10:00:00,102.01,190.0,0.0,0.0,0.0,102.1075
Sông Ba Hạ,2023-10-26 11:00:00,102.03,180.0,0.0,0.0,0.0,102.1075
Sông Ba Hạ,2023-10-26 12:00:00,102.05,175.0,0.0,0.0,0.0,102.1075
Sông Ba Hạ,2023-10-26 13:00:00,102.07,160.0,0.0,0.0,0.0,102.1075
Sông Ba Hạ,2023-10-26 14:00:00,102.09,165.0,0.0,0.0,0.0,102.1075
Sông Ba Hạ,2023-10-26 15:00:00,102.08,163.0,255.0,0.0,255.0,102.1075
Sông Ba Hạ,2023-10-26 16:00:00,102.06,190.0,400.0,0.0,400.0,102.1075
Sông Ba Hạ,2023-10-26 17:00:00,102.04,195.0,400.0,0.0,400.0,102.1075
Sông Ba Hạ,2023-10-26 18:00:00,102.02,200.0,400.0,0.0,400.0,102.1075
Sông Ba Hạ,2023-10-26 19:00:00,102.01,260.0,400.0,0.0,400.0,102.1075
Sông Ba Hạ,2023-10-26 20:00:00,102.0,265.0,400.0,0.0,400.0,102.1075
Sông Ba Hạ,2023-10-26 21:00:00,101.99,265.0,400.0,0.0,400.0,102.1075
Sông Ba Hạ,2023-10-26 22:00:00,101.98,260.0,400.0,0.0,400.0,102.1075
Sông Ba Hạ,2023-10-26 23:00:00,101.98,250.0,240.0,0.0,240.0,102.1075
Sông Ba Hạ,2023-10-27 00:00:00,101.98,235.0,240.0,0.0,240.0,102.1075
Sông Ba Hạ,2023-10-27 01:00:00,101.98,240.0,240.0,0.0,240.0,102.1075
Sông Ba Hạ,2023-10-27 02:00:00,101.99,235.0,120.0,0.0,120.0,102.1075
Sông Ba Hạ,2023-10-27 03:00:00,102.0,220.0,120.0,0.0,120.0,102.1075
Sông Ba Hạ,2023-10-27 04:00:00,102.01,210.0,120.0,0.0,120.0,102.1075
Sông Ba Hạ,2023-10-27 05:00:00,102.02,220.0,120.0,0.0,120.0,102.1075
Sông Ba Hạ,2023-10-27 06:00:00,102.02,210.0,240.0,0.0,240.0,102.1075
Sông Ba Hạ,2023-10-27 07:00:00,102.03,215.0,0.0,0.0,0.0,102.1075
Sông Ba Hạ,2023-10-27 08:00:00,102.05,200.0,0.0,0.0,0.0,102.1075
Sông Ba Hạ,2023-10-27 09:00:00,102.06,190.0,0.0,0.0,0.0,102.1075
Sông Ba Hạ,2023-10-27 10:00:00,102.08,180.0,0.0,0.0,0.0,102.1075
Sông Ba Hạ,2023-10-27 11:00:00,102.09,175.0,0.0,0.0,0.0,102.1075
Sông Ba Hạ,2023-10-27 12:00:00,102.11,180.0,0.0,0.0,0.0,102.11
Sông Ba Hạ,2023-10-27 13:00:00,102.12,170.0,0.0,0.0,0.0,102.12
Sông Ba Hạ,2023-10-27 14:00:00,102.13,165.0,0.0,0.0,0.0,102.13
Sông Ba Hạ,2023-10-27 15:00:00,102.14,140.0,0.0,0.0,0.0,102.14
Sông Ba Hạ,2023-10-27 16:00:00,102.14,145.0,200.0,0.0,200.0,102.14
Sông Ba Hạ,2023-10-27 17:00:00,102.12,165.0,400.0,0.0,400.0,102.12
Sông Ba Hạ,2023-10-27 18:00:00,102.1,170.0,400.0,0.0,400.0,102.1075
Sông Ba Hạ,2023-10-27 19:00:00,102.08,185.0,400.0,0.0,400.0,102.1075
Sông Ba Hạ,2023-10-27 20:00:00,102.06,190.0,400.0,0.0,400.0,102.1075
Sông Ba Hạ,2023-10-27 21:00:00,102.04,195.0,400.0,0.0,400.0,102.1075
Sông Ba Hạ,2023-10-27 22:00:00,102.03,205.0,300.0,0.0,300.0,102.1075
Sông Ba Hạ,2023-10-27 23:00:00,102.02,210.0,300.0,0.0,300.0,102.1075
Sông Ba Hạ,2023-10-28 00:00:00,102.02,200.0,240.0,0.0,240.0,102.1075
Sông Ba Hạ,2023-10-28 01:00:00,102.02,205.0,240.0,0.0,240.0,102.1075
Sông Ba Hạ,2023-10-28 02:00:00,102.02,200.0,140.0,0.0,140.0,102.1075
Sông Ba Hạ,2023-10-28 03:00:00,102.03,190.0,0.0,0.0,0.0,102.1075
Sông Ba Hạ,2023-10-28 04:00:00,102.04,160.0,0.0,0.0,0.0,102.1075
Sông Ba Hạ,2023-10-28 05:00:00,102.06,150.0,0.0,0.0,0.0,102.1075
Sông Ba Hạ,2023-10-28 06:00:00,102.07,160.0,0.0,0.0,0.0,102.1075
Sông Ba Hạ,2023-10-28 07:00:00,102.08,150.0,0.0,0.0,0.0,102.1075
Sông Ba Hạ,2023-10-28 08:00:00,102.09,155.0,0.0,0.0,0.0,102.1075
Sông Ba Hạ,2023-10-28 09:00:00,102.1,160.0,0.0,0.0,0.0,102.1075
Sông Ba Hạ,2023-10-28 10:00:00,102.1,115.0,0.0,0.0,0.0,102.1075
