thoi_diem,muc_nuoc_thuong_luu_m,muc_nuoc_dang_binh_thuong_m,muc_nuoc_chet_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,so_cua_xa_sau,so_cua_xa_mat
1/19/2022 14:00,61.45,62,50,110,0,0,0,0,0
1/19/2022 15:00,61.45,62,50,110,0,0,0,0,0
1/19/2022 16:00,61.45,62,50,110,0,0,0,0,0
1/19/2022 17:00,61.45,62,50,100,550,0,550,0,0
1/19/2022 18:00,61.45,62,50,100,550,0,550,0,0
1/19/2022 19:00,61.44,62,50,80,570,0,570,0,0
1/19/2022 20:00,61.44,62,50,80,570,0,570,0,0
1/19/2022 21:00,61.43,62,50,70,250,0,250,0,0
1/19/2022 22:00,61.43,62,50,70,250,0,250,0,0
1/19/2022 23:00,61.43,62,50,40,190,0,190,0,0
1/20/2022 0:00,61.43,62,50,40,190,0,190,0,0
1/20/2022 1:00,61.43,62,50,90,0,0,0,0,0
1/20/2022 2:00,61.43,62,50,90,0,0,0,0,0
1/20/2022 3:00,61.43,62,50,170,0,0,0,0,0
1/20/2022 4:00,61.43,62,50,170,0,0,0,0,0
1/20/2022 5:00,61.44,62,50,170,0,0,0,0,0
1/20/2022 6:00,61.44,62,50,170,0,0,0,0,0
1/20/2022 7:00,61.44,62,50,200,0,0,0,0,0
1/20/2022 8:00,61.44,62,50,200,0,0,0,0,0
1/20/2022 9:00,61.44,62,50,170,0,0,0,0,0
1/20/2022 10:00,61.44,62,50,170,0,0,0,0,0
1/20/2022 11:00,61.45,62,50,110,0,0,0,0,0
1/20/2022 12:00,61.45,62,50,110,0,0,0,0,0
1/20/2022 13:00,61.45,62,50,140,0,0,0,0,0
1/20/2022 14:00,61.45,62,50,140,0,0,0,0,0
1/20/2022 15:00,61.46,62,50,140,0,0,0,0,0
1/20/2022 16:00,61.46,62,50,140,0,0,0,0,0
1/20/2022 17:00,61.45,62,50,130,560,0,560,0,0
1/20/2022 18:00,61.45,62,50,130,560,0,560,0,0
1/20/2022 19:00,61.44,62,50,170,570,0,570,0,0
1/20/2022 20:00,61.44,62,50,170,570,0,570,0,0
1/20/2022 21:00,61.44,62,50,150,380,0,380,0,0
1/20/2022 22:00,61.44,62,50,150,380,0,380,0,0
1/20/2022 23:00,61.43,62,50,150,380,0,380,0,0
1/21/2022 0:00,61.43,62,50,150,380,0,380,0,0
1/21/2022 1:00,61.44,62,50,180,0,0,0,0,0
1/21/2022 2:00,61.44,62,50,180,0,0,0,0,0
1/21/2022 3:00,61.44,62,50,170,0,0,0,0,0
1/21/2022 4:00,61.44,62,50,170,0,0,0,0,0
1/21/2022 5:00,61.44,62,50,30,0,0,0,0,0
1/21/2022 6:00,61.44,62,50,30,0,0,0,0,0
1/21/2022 7:00,61.44,62,50,110,0,0,0,0,0
1/21/2022 8:00,61.44,62,50,110,0,0,0,0,0
1/21/2022 9:00,61.45,62,50,140,0,0,0,0,0
1/21/2022 10:00,61.45,62,50,140,0,0,0,0,0
1/21/2022 11:00,61.45,62,50,110,0,0,0,0,0
1/21/2022 12:00,61.45,62,50,110,0,0,0,0,0
1/21/2022 13:00,61.45,62,50,80,0,0,0,0,0
1/21/2022 14:00,61.45,62,50,80,0,0,0,0,0
1/21/2022 15:00,61.45,62,50,80,0,0,0,0,0
1/21/2022 16:00,61.45,62,50,80,0,0,0,0,0
1/21/2022 17:00,61.46,62,50,110,0,0,0,0,0
1/21/2022 18:00,61.46,62,50,110,0,0,0,0,0
1/21/2022 19:00,61.45,62,50,120,570,0,570,0,0
1/21/2022 20:00,61.45,62,50,120,570,0,570,0,0
1/21/2022 21:00,61.44,62,50,150,580,0,580,0,0
1/21/2022 22:00,61.44,62,50,150,580,0,580,0,0
1/21/2022 23:00,61.43,62,50,120,470,0,470,0,0
1/22/2022 0:00,61.43,62,50,120,470,0,470,0,0
1/22/2022 1:00,61.43,62,50,140,0,0,0,0,0
1/22/2022 2:00,61.43,62,50,140,0,0,0,0,0
1/22/2022 3:00,61.43,62,50,170,0,0,0,0,0
1/22/2022 4:00,61.43,62,50,170,0,0,0,0,0
1/22/2022 5:00,61.43,62,50,140,0,0,0,0,0
1/22/2022 6:00,61.43,62,50,140,0,0,0,0,0
1/22/2022 7:00,61.44,62,50,140,0,0,0,0,0
1/22/2022 8:00,61.44,62,50,140,0,0,0,0,0
1/22/2022 9:00,61.44,62,50,190,0,0,0,0,0
1/22/2022 10:00,61.44,62,50,190,0,0,0,0,0
1/22/2022 11:00,61.45,62,50,170,0,0,0,0,0
1/22/2022 12:00,61.45,62,50,170,0,0,0,0,0
1/22/2022 13:00,61.45,62,50,210,120,0,120,0,0
1/22/2022 14:00,61.45,62,50,210,120,0,120,0,0
1/22/2022 15:00,61.45,62,50,150,0,0,0,0,0
1/22/2022 16:00,61.45,62,50,150,0,0,0,0,0
1/22/2022 17:00,61.45,62,50,200,380,0,380,0,0
1/22/2022 18:00,61.45,62,50,200,380,0,380,0,0
1/22/2022 19:00,61.44,62,50,170,570,0,570,0,0
1/22/2022 20:00,61.44,62,50,170,570,0,570,0,0
1/22/2022 21:00,61.43,62,50,140,570,0,570,0,0
1/22/2022 22:00,61.43,62,50,140,570,0,570,0,0
1/22/2022 23:00,61.43,62,50,160,380,0,380,0,0
1/23/2022 0:00,61.43,62,50,160,380,0,380,0,0
1/23/2022 1:00,61.43,62,50,150,120,0,120,0,0
1/23/2022 2:00,61.43,62,50,150,120,0,120,0,0
1/23/2022 3:00,61.43,62,50,100,0,0,0,0,0
1/23/2022 4:00,61.43,62,50,100,0,0,0,0,0
1/23/2022 5:00,61.43,62,50,80,0,0,0,0,0
1/23/2022 6:00,61.43,62,50,80,0,0,0,0,0
1/23/2022 7:00,61.44,62,50,110,0,0,0,0,0
1/23/2022 8:00,61.44,62,50,110,0,0,0,0,0
1/23/2022 9:00,61.44,62,50,110,0,0,0,0,0
1/23/2022 10:00,61.44,62,50,110,0,0,0,0,0
1/23/2022 11:00,61.44,62,50,140,0,0,0,0,0
1/23/2022 12:00,61.44,62,50,140,0,0,0,0,0
1/23/2022 13:00,61.45,62,50,140,0,0,0,0,0
1/23/2022 14:00,61.45,62,50,140,0,0,0,0,0
1/23/2022 15:00,61.45,62,50,110,0,0,0,0,0
1/23/2022 16:00,61.45,62,50,110,0,0,0,0,0
1/23/2022 17:00,61.45,62,50,120,370,0,370,0,0
1/23/2022 18:00,61.45,62,50,120,370,0,370,0,0
1/23/2022 19:00,61.44,62,50,100,570,0,570,0,0
1/23/2022 20:00,61.44,62,50,100,570,0,570,0,0
1/23/2022 21:00,61.43,62,50,130,580,0,580,0,0
1/23/2022 22:00,61.43,62,50,130,580,0,580,0,0
1/23/2022 23:00,61.43,62,50,130,190,0,190,0,0
1/24/2022 0:00,61.43,62,50,130,190,0,190,0,0
1/24/2022 1:00,61.43,62,50,120,0,0,0,0,0
1/24/2022 2:00,61.43,62,50,120,0,0,0,0,0
1/24/2022 3:00,61.43,62,50,110,0,0,0,0,0
1/24/2022 4:00,61.43,62,50,110,0,0,0,0,0
1/24/2022 5:00,61.44,62,50,140,0,0,0,0,0
1/24/2022 6:00,61.44,62,50,140,0,0,0,0,0
1/24/2022 7:00,61.44,62,50,140,0,0,0,0,0
1/24/2022 8:00,61.44,62,50,140,0,0,0,0,0
1/24/2022 9:00,61.44,62,50,170,0,0,0,0,0
1/24/2022 10:00,61.44,62,50,170,0,0,0,0,0
1/24/2022 11:00,61.45,62,50,140,0,0,0,0,0
1/24/2022 12:00,61.45,62,50,140,0,0,0,0,0
1/24/2022 13:00,61.45,62,50,170,0,0,0,0,0
1/24/2022 14:00,61.45,62,50,170,0,0,0,0,0
1/24/2022 15:00,61.45,62,50,170,0,0,0,0,0
1/24/2022 16:00,61.45,62,50,170,0,0,0,0,0
1/24/2022 17:00,61.44,62,50,160,830,0,830,0,0
1/24/2022 18:00,61.44,62,50,160,830,0,830,0,0
1/24/2022 19:00,61.42,62,50,180,780,0,780,0,0
1/24/2022 20:00,61.42,62,50,180,780,0,780,0,0
1/24/2022 21:00,61.41,62,50,220,780,0,780,0,0
1/24/2022 22:00,61.41,62,50,220,780,0,780,0,0
1/24/2022 23:00,61.4,62,50,210,580,0,580,0,0
1/25/2022 0:00,61.4,62,50,210,580,0,580,0,0
1/25/2022 1:00,61.39,62,50,160,580,0,580,0,0
1/25/2022 2:00,61.39,62,50,160,580,0,580,0,0
1/25/2022 3:00,61.38,62,50,210,580,0,580,0,0
1/25/2022 4:00,61.38,62,50,210,580,0,580,0,0
1/25/2022 5:00,61.37,62,50,230,700,0,700,0,0
1/25/2022 6:00,61.37,62,50,230,700,0,700,0,0
1/25/2022 7:00,61.36,62,50,210,690,0,690,0,0
1/25/2022 8:00,61.36,62,50,210,690,0,690,0,0
1/25/2022 9:00,61.36,62,50,140,0,0,0,0,0
1/25/2022 10:00,61.36,62,50,140,0,0,0,0,0
1/25/2022 11:00,61.36,62,50,80,0,0,0,0,0
1/25/2022 12:00,61.36,62,50,80,0,0,0,0,0
1/25/2022 13:00,61.37,62,50,120,0,0,0,0,0
1/25/2022 14:00,61.37,62,50,120,0,0,0,0,0
1/25/2022 15:00,61.37,62,50,80,0,0,0,0,0
1/25/2022 16:00,61.37,62,50,80,0,0,0,0,0
1/25/2022 17:00,61.35,62,50,80,770,0,770,0,0
1/25/2022 18:00,61.35,62,50,80,770,0,770,0,0
1/25/2022 19:00,61.35,62,50,150,380,0,380,0,0
1/25/2022 20:00,61.35,62,50,150,380,0,380,0,0
1/25/2022 21:00,61.34,62,50,130,380,0,380,0,0
1/25/2022 22:00,61.34,62,50,130,380,0,380,0,0
1/25/2022 23:00,61.34,62,50,130,0,0,0,0,0
1/26/2022 0:00,61.34,62,50,130,0,0,0,0,0
1/26/2022 1:00,61.34,62,50,50,0,0,0,0,0
1/26/2022 2:00,61.34,62,50,50,0,0,0,0,0
1/26/2022 3:00,61.35,62,50,80,0,0,0,0,0
1/26/2022 4:00,61.35,62,50,80,0,0,0,0,0
1/26/2022 5:00,61.35,62,50,110,0,0,0,0,0
1/26/2022 6:00,61.35,62,50,110,0,0,0,0,0
1/26/2022 7:00,61.35,62,50,140,0,0,0,0,0
1/26/2022 8:00,61.35,62,50,140,0,0,0,0,0
1/26/2022 9:00,61.36,62,50,140,0,0,0,0,0
1/26/2022 10:00,61.36,62,50,140,0,0,0,0,0
1/26/2022 11:00,61.36,62,50,140,0,0,0,0,0
1/26/2022 12:00,61.36,62,50,140,0,0,0,0,0
1/26/2022 13:00,61.36,62,50,110,0,0,0,0,0
1/26/2022 14:00,61.36,62,50,110,0,0,0,0,0
1/26/2022 15:00,61.37,62,50,110,0,0,0,0,0
1/26/2022 16:00,61.37,62,50,110,0,0,0,0,0
1/26/2022 17:00,61.37,62,50,140,0,0,0,0,0
1/26/2022 18:00,61.37,62,50,140,0,0,0,0,0
1/26/2022 19:00,61.37,62,50,150,0,0,0,0,0
1/26/2022 20:00,61.37,62,50,150,0,0,0,0,0
1/26/2022 21:00,61.37,62,50,120,120,0,120,0,0
1/26/2022 22:00,61.37,62,50,120,120,0,120,0,0
1/26/2022 23:00,61.37,62,50,150,0,0,0,0,0
1/27/2022 0:00,61.37,62,50,150,0,0,0,0,0
1/27/2022 1:00,61.38,62,50,200,0,0,0,0,0
1/27/2022 2:00,61.38,62,50,200,0,0,0,0,0
1/27/2022 3:00,61.38,62,50,220,0,0,0,0,0
1/27/2022 4:00,61.38,62,50,220,0,0,0,0,0
1/27/2022 5:00,61.39,62,50,200,0,0,0,0,0
1/27/2022 6:00,61.39,62,50,200,0,0,0,0,0
1/27/2022 7:00,61.39,62,50,200,0,0,0,0,0
1/27/2022 8:00,61.39,62,50,200,0,0,0,0,0
1/27/2022 9:00,61.4,62,50,170,0,0,0,0,0
1/27/2022 10:00,61.4,62,50,170,0,0,0,0,0
1/27/2022 11:00,61.4,62,50,140,0,0,0,0,0
1/27/2022 12:00,61.4,62,50,140,0,0,0,0,0
1/27/2022 13:00,61.4,62,50,140,0,0,0,0,0
1/27/2022 14:00,61.4,62,50,140,0,0,0,0,0
1/27/2022 15:00,61.41,62,50,170,0,0,0,0,0
1/27/2022 16:00,61.41,62,50,170,0,0,0,0,0
1/27/2022 17:00,61.41,62,50,160,190,0,190,0,0
1/27/2022 18:00,61.41,62,50,160,190,0,190,0,0
1/27/2022 19:00,61.4,62,50,150,380,0,380,0,0
1/27/2022 20:00,61.4,62,50,150,380,0,380,0,0
1/27/2022 21:00,61.39,62,50,130,380,0,380,0,0
1/27/2022 22:00,61.39,62,50,130,380,0,380,0,0
1/27/2022 23:00,61.39,62,50,160,310,0,310,0,0
1/28/2022 0:00,61.39,62,50,160,310,0,310,0,0
1/28/2022 1:00,61.39,62,50,160,0,0,0,0,0
1/28/2022 2:00,61.39,62,50,160,0,0,0,0,0
1/28/2022 3:00,61.4,62,50,200,0,0,0,0,0
1/28/2022 4:00,61.4,62,50,200,0,0,0,0,0
1/28/2022 5:00,61.4,62,50,220,0,0,0,0,0
1/28/2022 6:00,61.4,62,50,220,0,0,0,0,0
1/28/2022 7:00,61.41,62,50,200,0,0,0,0,0
1/28/2022 8:00,61.41,62,50,200,0,0,0,0,0
1/28/2022 9:00,61.41,62,50,140,0,0,0,0,0
1/28/2022 10:00,61.41,62,50,140,0,0,0,0,0
1/28/2022 11:00,61.42,62,50,140,0,0,0,0,0
1/28/2022 12:00,61.42,62,50,140,0,0,0,0,0
1/28/2022 13:00,61.42,62,50,140,0,0,0,0,0
1/28/2022 14:00,61.42,62,50,140,0,0,0,0,0
1/28/2022 15:00,61.42,62,50,170,0,0,0,0,0
1/28/2022 16:00,61.42,62,50,170,0,0,0,0,0
1/28/2022 17:00,61.43,62,50,200,0,0,0,0,0
1/28/2022 18:00,61.43,62,50,200,0,0,0,0,0
1/28/2022 19:00,61.43,62,50,80,0,0,0,0,0
1/28/2022 20:00,61.43,62,50,80,0,0,0,0,0
1/28/2022 21:00,61.42,62,50,170,750,0,750,0,0
1/28/2022 22:00,61.42,62,50,170,750,0,750,0,0
1/28/2022 23:00,61.41,62,50,230,780,0,780,0,0
1/29/2022 0:00,61.41,62,50,230,780,0,780,0,0
1/29/2022 1:00,61.41,62,50,240,190,0,190,0,0
1/29/2022 2:00,61.41,62,50,240,190,0,190,0,0
1/29/2022 3:00,61.41,62,50,140,190,0,190,0,0
1/29/2022 4:00,61.41,62,50,140,190,0,190,0,0
1/29/2022 5:00,61.41,62,50,140,190,0,190,0,0
1/29/2022 6:00,61.41,62,50,140,190,0,190,0,0
1/29/2022 7:00,61.41,62,50,180,0,0,0,0,0
1/29/2022 8:00,61.41,62,50,180,0,0,0,0,0
1/29/2022 9:00,61.42,62,50,250,0,0,0,0,0
1/29/2022 10:00,61.42,62,50,250,0,0,0,0,0
1/29/2022 11:00,61.42,62,50,250,0,0,0,0,0
1/29/2022 12:00,61.42,62,50,250,0,0,0,0,0
1/29/2022 13:00,61.43,62,50,200,0,0,0,0,0
1/29/2022 14:00,61.43,62,50,200,0,0,0,0,0
1/29/2022 15:00,61.43,62,50,170,0,0,0,0,0
1/29/2022 16:00,61.43,62,50,170,0,0,0,0,0
1/29/2022 17:00,61.43,62,50,150,190,0,190,0,0
1/29/2022 18:00,61.43,62,50,150,190,0,190,0,0
1/29/2022 19:00,61.42,62,50,120,380,0,380,0,0
1/29/2022 20:00,61.42,62,50,120,380,0,380,0,0
1/29/2022 21:00,61.42,62,50,110,570,0,570,0,0
1/29/2022 22:00,61.42,62,50,110,570,0,570,0,0
1/29/2022 23:00,61.42,62,50,150,190,0,190,0,0
1/30/2022 0:00,61.42,62,50,150,190,0,190,0,0
1/30/2022 1:00,61.41,62,50,140,190,0,190,0,0
1/30/2022 2:00,61.41,62,50,140,190,0,190,0,0
1/30/2022 3:00,61.41,62,50,140,190,0,190,0,0
1/30/2022 4:00,61.41,62,50,140,190,0,190,0,0
1/30/2022 5:00,61.41,62,50,140,190,0,190,0,0
1/30/2022 6:00,61.41,62,50,140,190,0,190,0,0
1/30/2022 7:00,61.41,62,50,130,0,0,0,0,0
1/30/2022 8:00,61.41,62,50,130,0,0,0,0,0
1/30/2022 9:00,61.42,62,50,140,0,0,0,0,0
1/30/2022 10:00,61.42,62,50,140,0,0,0,0,0
1/30/2022 11:00,61.42,62,50,140,0,0,0,0,0
1/30/2022 12:00,61.42,62,50,140,0,0,0,0,0
1/30/2022 13:00,61.42,62,50,140,0,0,0,0,0
1/30/2022 14:00,61.42,62,50,140,0,0,0,0,0
1/30/2022 15:00,61.42,62,50,110,0,0,0,0,0
1/30/2022 16:00,61.42,62,50,110,0,0,0,0,0
1/30/2022 17:00,61.42,62,50,90,190,0,190,0,0
1/30/2022 18:00,61.42,62,50,90,190,0,190,0,0
1/30/2022 19:00,61.42,62,50,90,380,0,380,0,0
1/30/2022 20:00,61.42,62,50,90,380,0,380,0,0
1/30/2022 21:00,61.41,62,50,130,380,0,380,0,0
1/30/2022 22:00,61.41,62,50,130,380,0,380,0,0
1/30/2022 23:00,61.41,62,50,120,190,0,190,0,0
1/31/2022 0:00,61.41,62,50,120,190,0,190,0,0
1/31/2022 1:00,61.41,62,50,150,0,0,0,0,0
1/31/2022 2:00,61.41,62,50,150,0,0,0,0,0
1/31/2022 3:00,61.42,62,50,140,0,0,0,0,0
1/31/2022 4:00,61.42,62,50,140,0,0,0,0,0
1/31/2022 5:00,61.42,62,50,110,0,0,0,0,0
1/31/2022 6:00,61.42,62,50,110,0,0,0,0,0
1/31/2022 7:00,61.42,62,50,140,0,0,0,0,0
1/31/2022 8:00,61.42,62,50,140,0,0,0,0,0
1/31/2022 9:00,61.42,62,50,110,0,0,0,0,0
1/31/2022 10:00,61.42,62,50,110,0,0,0,0,0
1/31/2022 11:00,61.43,62,50,80,0,0,0,0,0
1/31/2022 12:00,61.43,62,50,80,0,0,0,0,0
1/31/2022 13:00,61.43,62,50,80,0,0,0,0,0
1/31/2022 14:00,61.43,62,50,80,0,0,0,0,0
1/31/2022 15:00,61.43,62,50,140,0,0,0,0,0
1/31/2022 16:00,61.43,62,50,140,0,0,0,0,0
1/31/2022 17:00,61.44,62,50,140,0,0,0,0,0
1/31/2022 18:00,61.44,62,50,140,0,0,0,0,0
1/31/2022 19:00,61.43,62,50,140,380,0,380,0,0
1/31/2022 20:00,61.43,62,50,140,380,0,380,0,0
1/31/2022 21:00,61.42,62,50,110,580,0,580,0,0
1/31/2022 22:00,61.42,62,50,110,580,0,580,0,0
1/31/2022 23:00,61.42,62,50,120,190,0,190,0,0
2/1/2022 0:00,61.42,62,50,120,190,0,190,0,0
2/1/2022 1:00,61.41,62,50,50,190,0,190,0,0
2/1/2022 2:00,61.41,62,50,50,190,0,190,0,0
2/1/2022 3:00,61.41,62,50,40,0,0,0,0,0
2/1/2022 4:00,61.41,62,50,40,0,0,0,0,0
2/1/2022 5:00,61.41,62,50,50,0,0,0,0,0
2/1/2022 6:00,61.41,62,50,50,0,0,0,0,0
2/1/2022 7:00,61.42,62,50,80,0,0,0,0,0
2/1/2022 8:00,61.42,62,50,80,0,0,0,0,0
2/1/2022 9:00,61.42,62,50,140,0,0,0,0,0
2/1/2022 10:00,61.42,62,50,140,0,0,0,0,0
2/1/2022 11:00,61.42,62,50,140,0,0,0,0,0
2/1/2022 12:00,61.42,62,50,140,0,0,0,0,0
2/1/2022 13:00,61.43,62,50,140,0,0,0,0,0
2/1/2022 14:00,61.43,62,50,140,0,0,0,0,0
2/1/2022 15:00,61.43,62,50,140,0,0,0,0,0
2/1/2022 16:00,61.43,62,50,140,0,0,0,0,0
2/1/2022 17:00,61.43,62,50,130,130,0,130,0,0
2/1/2022 18:00,61.43,62,50,130,130,0,130,0,0
2/1/2022 19:00,61.43,62,50,110,190,0,190,0,0
2/1/2022 20:00,61.43,62,50,110,190,0,190,0,0
2/1/2022 21:00,61.42,62,50,100,310,0,310,0,0
2/1/2022 22:00,61.42,62,50,100,310,0,310,0,0
2/1/2022 23:00,61.42,62,50,110,310,0,310,0,0
2/2/2022 0:00,61.42,62,50,110,310,0,310,0,0
2/2/2022 1:00,61.42,62,50,140,0,0,0,0,0
2/2/2022 2:00,61.42,62,50,140,0,0,0,0,0
2/2/2022 3:00,61.42,62,50,140,0,0,0,0,0
2/2/2022 4:00,61.42,62,50,140,0,0,0,0,0
2/2/2022 5:00,61.43,62,50,170,0,0,0,0,0
2/2/2022 6:00,61.43,62,50,170,0,0,0,0,0
2/2/2022 7:00,61.43,62,50,170,0,0,0,0,0
2/2/2022 8:00,61.43,62,50,170,0,0,0,0,0
2/2/2022 9:00,61.43,62,50,140,0,0,0,0,0
2/2/2022 10:00,61.43,62,50,140,0,0,0,0,0
2/2/2022 11:00,61.44,62,50,80,0,0,0,0,0
2/2/2022 12:00,61.44,62,50,80,0,0,0,0,0
2/2/2022 13:00,61.44,62,50,80,0,0,0,0,0
2/2/2022 14:00,61.44,62,50,80,0,0,0,0,0
2/2/2022 15:00,61.44,62,50,140,0,0,0,0,0
2/2/2022 16:00,61.44,62,50,140,0,0,0,0,0
2/2/2022 17:00,61.44,62,50,140,0,0,0,0,0
2/2/2022 18:00,61.44,62,50,140,0,0,0,0,0
2/2/2022 19:00,61.44,62,50,120,340,0,340,0,0
2/2/2022 20:00,61.44,62,50,120,340,0,340,0,0
2/2/2022 21:00,61.43,62,50,100,770,0,770,0,0
2/2/2022 22:00,61.43,62,50,100,770,0,770,0,0
2/2/2022 23:00,61.42,62,50,120,580,0,580,0,0
2/3/2022 0:00,61.42,62,50,120,580,0,580,0,0
2/3/2022 1:00,61.42,62,50,120,0,0,0,0,0
2/3/2022 2:00,61.42,62,50,120,0,0,0,0,0
2/3/2022 3:00,61.42,62,50,140,0,0,0,0,0
2/3/2022 4:00,61.42,62,50,140,0,0,0,0,0
2/3/2022 5:00,61.43,62,50,200,0,0,0,0,0
2/3/2022 6:00,61.43,62,50,200,0,0,0,0,0
2/3/2022 7:00,61.43,62,50,200,0,0,0,0,0
2/3/2022 8:00,61.43,62,50,200,0,0,0,0,0
2/3/2022 9:00,61.43,62,50,140,0,0,0,0,0
2/3/2022 10:00,61.43,62,50,140,0,0,0,0,0
2/3/2022 11:00,61.44,62,50,80,0,0,0,0,0
2/3/2022 12:00,61.44,62,50,80,0,0,0,0,0
2/3/2022 13:00,61.44,62,50,80,0,0,0,0,0
2/3/2022 14:00,61.44,62,50,80,0,0,0,0,0
2/3/2022 15:00,61.44,62,50,110,0,0,0,0,0
2/3/2022 16:00,61.44,62,50,110,0,0,0,0,0
2/3/2022 17:00,61.44,62,50,130,480,0,480,0,0
2/3/2022 18:00,61.44,62,50,130,480,0,480,0,0
2/3/2022 19:00,61.43,62,50,160,590,0,590,0,0
2/3/2022 20:00,61.43,62,50,160,590,0,590,0,0
2/3/2022 21:00,61.42,62,50,150,580,0,580,0,0
2/3/2022 22:00,61.42,62,50,150,580,0,580,0,0
2/3/2022 23:00,61.41,62,50,150,310,0,310,0,0
2/4/2022 0:00,61.41,62,50,150,310,0,310,0,0
2/4/2022 1:00,61.42,62,50,160,0,0,0,0,0
2/4/2022 2:00,61.42,62,50,160,0,0,0,0,0
2/4/2022 3:00,61.42,62,50,170,0,0,0,0,0
2/4/2022 4:00,61.42,62,50,170,0,0,0,0,0
2/4/2022 5:00,61.43,62,50,200,0,0,0,0,0
2/4/2022 6:00,61.43,62,50,200,0,0,0,0,0
2/4/2022 7:00,61.43,62,50,220,0,0,0,0,0
2/4/2022 8:00,61.43,62,50,220,0,0,0,0,0
2/4/2022 9:00,61.44,62,50,220,0,0,0,0,0
2/4/2022 10:00,61.44,62,50,220,0,0,0,0,0
2/4/2022 11:00,61.44,62,50,250,0,0,0,0,0
2/4/2022 12:00,61.44,62,50,250,0,0,0,0,0
2/4/2022 13:00,61.45,62,50,200,0,0,0,0,0
2/4/2022 14:00,61.45,62,50,200,0,0,0,0,0
2/4/2022 15:00,61.45,62,50,200,0,0,0,0,0
2/4/2022 16:00,61.45,62,50,200,0,0,0,0,0
2/4/2022 17:00,61.46,62,50,220,0,0,0,0,0
2/4/2022 18:00,61.46,62,50,220,0,0,0,0,0
2/4/2022 19:00,61.45,62,50,140,570,0,570,0,0
2/4/2022 20:00,61.45,62,50,140,570,0,570,0,0
2/4/2022 21:00,61.44,62,50,130,770,0,770,0,0
2/4/2022 22:00,61.44,62,50,130,770,0,770,0,0
2/4/2022 23:00,61.43,62,50,170,420,0,420,0,0
2/5/2022 0:00,61.43,62,50,170,420,0,420,0,0
2/5/2022 1:00,61.43,62,50,170,0,0,0,0,0
2/5/2022 2:00,61.43,62,50,170,0,0,0,0,0
2/5/2022 3:00,61.44,62,50,200,0,0,0,0,0
2/5/2022 4:00,61.44,62,50,200,0,0,0,0,0
2/5/2022 5:00,61.44,62,50,170,0,0,0,0,0
2/5/2022 6:00,61.44,62,50,170,0,0,0,0,0
2/5/2022 7:00,61.45,62,50,170,0,0,0,0,0
2/5/2022 8:00,61.45,62,50,170,0,0,0,0,0
2/5/2022 9:00,61.45,62,50,200,0,0,0,0,0
2/5/2022 10:00,61.45,62,50,200,0,0,0,0,0
2/5/2022 11:00,61.46,62,50,200,0,0,0,0,0
2/5/2022 12:00,61.46,62,50,200,0,0,0,0,0
2/5/2022 13:00,61.46,62,50,220,0,0,0,0,0
2/5/2022 14:00,61.46,62,50,220,0,0,0,0,0
2/5/2022 15:00,61.47,62,50,220,0,0,0,0,0
2/5/2022 16:00,61.47,62,50,220,0,0,0,0,0
2/5/2022 17:00,61.47,62,50,170,180,0,180,0,0
2/5/2022 18:00,61.47,62,50,170,180,0,180,0,0
2/5/2022 19:00,61.47,62,50,210,380,0,380,0,0
2/5/2022 20:00,61.47,62,50,210,380,0,380,0,0
2/5/2022 21:00,61.46,62,50,230,580,0,580,0,0
2/5/2022 22:00,61.46,62,50,230,580,0,580,0,0
2/5/2022 23:00,61.45,62,50,190,380,0,380,0,0
2/6/2022 0:00,61.45,62,50,190,380,0,380,0,0
2/6/2022 1:00,61.45,62,50,170,0,0,0,0,0
2/6/2022 2:00,61.45,62,50,170,0,0,0,0,0
2/6/2022 3:00,61.46,62,50,170,0,0,0,0,0
2/6/2022 4:00,61.46,62,50,170,0,0,0,0,0
2/6/2022 5:00,61.46,62,50,200,0,0,0,0,0
2/6/2022 6:00,61.46,62,50,200,0,0,0,0,0
2/6/2022 7:00,61.47,62,50,220,0,0,0,0,0
2/6/2022 8:00,61.47,62,50,220,0,0,0,0,0
2/6/2022 9:00,61.47,62,50,140,0,0,0,0,0
2/6/2022 10:00,61.47,62,50,140,0,0,0,0,0
2/6/2022 11:00,61.47,62,50,140,0,0,0,0,0
2/6/2022 12:00,61.47,62,50,140,0,0,0,0,0
2/6/2022 13:00,61.47,62,50,80,0,0,0,0,0
2/6/2022 14:00,61.47,62,50,80,0,0,0,0,0
2/6/2022 15:00,61.48,62,50,110,0,0,0,0,0
2/6/2022 16:00,61.48,62,50,110,0,0,0,0,0
2/6/2022 17:00,61.48,62,50,160,490,0,490,0,0
2/6/2022 18:00,61.48,62,50,160,490,0,490,0,0
2/6/2022 19:00,61.46,62,50,140,780,0,780,0,0
2/6/2022 20:00,61.46,62,50,140,780,0,780,0,0
2/6/2022 21:00,61.45,62,50,210,780,0,780,0,0
2/6/2022 22:00,61.45,62,50,210,780,0,780,0,0
2/6/2022 23:00,61.45,62,50,160,0,0,0,0,0
2/7/2022 0:00,61.45,62,50,160,0,0,0,0,0
2/7/2022 1:00,61.45,62,50,110,0,0,0,0,0
2/7/2022 2:00,61.45,62,50,110,0,0,0,0,0
2/7/2022 3:00,61.45,62,50,110,0,0,0,0,0
